	Model Answer	news	label
0	Manuela DÁvila garantiu que, ao ganhar as eleições, faria a bandeira LGBT tremular junto à Bandeira Nacional.	"Manuela DÁvila não prometeu que a bandeira LGBT tremulará junto com a brasileiraManuela DÁvila não prometeu que a bandeira LGBT tremulará junto com a brasileiraTwitterFacebookE-mailWhatsAppManuela DÁvila não prometeu que a bandeira LGBT tremulará junto com a brasileiraPor Judite Cypreste 9 de outubro de 2018, 11h30TwitterFacebookEmailWhatsAppNão é verdade que a candidata a vice de Fernando Haddad (PT), Manuela DÁvila (PC do B), garantiu que a ""bandeira LGBT tremulará junto com a brasileira, com a volta do PT"", como foi erroneamente publicado no blog César Weis e no site Que Notícias?. Além de não haver nenhum registrou que comprove que a candidata de fato proferiu tal a afirmação, tanto o texto quanto o vídeo das matérias não trazem nenhuma veracidade à afirmação atribuída a candidata. Contatada pelo Aos Fatos, a assessoria de Manuela também confirmou que a frase nunca foi dita pela candidata.Usuários do Facebook denunciaram como notícia falsa a publicação que atribuiu a afirmação a candidata a vice-presidência pelo PC do B. Até a manhã desta terça-feira (9), o conteúdo falso tinha sido replicado ao menos por três páginas diferentes, totalizando 12,2 mil compartilhamentos. A peça de desinformação foi marcada como FALSA na ferramenta de verificação disponibilizada pela rede social (veja como funciona).Confira abaixo o que checamos. FALSOVice de Haddad garante: a bandeira LGBT tremulará junto com a brasileira, com a volta do PTÉ FALSO que Manuela DÁvila, candidata à Vice-Presidência na chapa de Fernando Haddad, garantiu que, ao ganhar as eleições, faria a bandeira LGBT tremular junto à Bandeira Nacional. A afirmação foi atribuída à candidata no título de textos que se pretendem jornalísticos e que, em seguida, utilizam-se de um texto e de um vídeo que não comprovam a veracidade da afirmação.Como abordado pelo manual elaborado pelo Aos Fatos em parceria com a IFCN (International Fact-Checking Network), é importante a leitura além do título de um texto, pois, às vezes, ele não corresponde à narrativa que consta do restante do conteúdo. Foi exatamente o que ocorreu neste caso, pois a candidata não só não garantiu o que foi exposto no título como também o texto e vídeos que acompanham a manchete não provam a veracidade da afirmação.Em uma pesquisa na internet, é possível averiguar ainda que não há vídeos, reportagens em veículos de comunicação ou quaisquer materiais que garantiriam a veracidade desta informação. Aos Fatos também entrou em contato com a assessoria da candidata à Vice-Presidência, que afirmou: ""Manuela DÁvila jamais disse isso"".No vídeo acompanhado do texto, Manuela fala de seus projetos ao público LGBT enquanto parlamentar: desde sua atuação como vereadora da cidade de Porto Alegre até quando deputada estadual pelo estado do Rio Grande do Sul. Mas não afirma, em nenhum momento, que colocaria a bandeira do movimento LBGT ao lado da bandeira do Brasil.Além disso, o vídeo usado na matéria foi publicado em seu canal no Youtube no dia 17 de maio deste ano, quando Manuela ainda figurava como escolha do partido PC do B como candidata à Presidência. Sua candidatura só foi oficializada em 1 de agosto, mas foi retirada quatro dias depois. Manuela foi então lançada como candidata à Vice-Presidência na chapa de Fernando Haddad apenas no dia 11 de setembro, depois que o vídeo já teria sido divulgado.Informações falsas sobre Haddad. No decorrer do texto, é possível ainda ver outras informações falsas, atribuídas desta vez ao líder da chapa, o candidato à Presidência Fernando Haddad.De acordo com o conteúdo, o petista seria pai do ""kit gay"", e este material teria sido promovido e ""considerado um verdadeiro proselitismo gay"". Entretanto, apesar de ter sido elaborado por ONGs durante a gestão de Fernando Haddad no Ministério da Educação no primeiro governo Dilma Rousseff (2011-2014), o projeto Escola Sem Homofobia, pejorativamente chamado de ""kit gay"", nunca chegou a ser distribuído nas escolas.O material, que seria avaliado pelo Ministério da Educação, já estava pronto para impressão, mas foi teve a sua distribuição suspensa por pressão de parlamentares contrários à medida.O kit era composto de um caderno para os gestores, seis boletins para os estudantes, três vídeos e um cartaz que abordavam aspectos de homossexualidade, transexualidade e bissexualidade e seria voltado para alunos do ensino médio. Aos Fatos já realizou outras checagens sobre o projeto Escola Sem Homofobia, e você pode conferir aqui e aqui.Ainda de acordo com a matéria veiculada, Manuela teria uma forte participação em projetos de apoio ao movimento LGBT, o que é confirmado pela própria candidata em seu vídeo. Ela teria também uma forte aliança com o, agora reeleito deputado federal pelo Rio de Janeiro, Jean Wyllys (PSOL), o que também foi confirmado por Manuela.O texto lembra também de um episódio em que o deputado teria cuspido no candidato à Presidência da República, Jair Bolsonaro (PSL). Na ocasião, Jean cuspiu em Jair durante a votação da admissibilidade do processo de impeachment da ex-presidente Dilma Rousseff (PT). De acordo com Wyllys, o ato foi em reação a ""xingamentos e agressões"".A reportagem entrou em contato com o blog César Weis e o site Que Notícias?, mas não havia obtido retorno até a publicação desta reportagem.TwitterFacebookEmailWhatsAppLeia tambémCinco fatos sobre migraçãoNão é verdade que Moro afastou promotor do caso Queiroz e delegado que investiga morte de MarielleHomem em foto com Flávio Bolsonaro é assessor do senador, não acusado de matar Marielle]"	1
1	Arnold Schwarzenegger dormiu na rua sob estátua em homenagem a ele após recusa de hotel.	"""É #FAKE que Schwarzenegger dormiu na rua sob estátua em homenagem a ele após recusa de hotel""Texto com informações falsas circula ao lado de foto feita pelo ator durante brincadeira em 2016. Circula pela internet uma foto do ator Arnold Schwarzenegger deitado sob uma estátua construída em homenagem a ele. Um texto com teor altruísta acompanha a foto. Mas a mensagem, que diz que ele teve de dormir no local após o hotel recusá-lo, é #FAKE.A imagem foi publicada orginamente no perfil de Schwarzenegger no Instagram em 15 de janeiro de 2016 ao lado da frase: ""Como os tempos mudaram"". Desde então, o post teve mais de 280 mil curtidas.Ao lado da imagem real, feita durante uma brincadeira do ator, foi adicionado na mensagem que circula na web um texto em inglês, depois traduzido para o português.O texto apresenta vários pontos de fragilidade. Diz que Schwarzenegger escreveu a frase não só porque ele envelheceu, mas porque, quando ele era governador da Califórnia, inaugurou um hotel com sua estátua. A estátua de Schwarzenegger, na verdade, não fica na Califórnia, mas quase do lado oposto dos Estados Unidos: em Ohio.Outro ponto falso é que Schwarzenegger não inaugurou um hotel com sua estátua. As paredes que aparecem atrás da estátua não são de um hotel, mas de um centro de convenções. Há um hotel nas proximidades, mas do outro lado da rua.Segundo a mensagem falsa, ""a equipe do hotel disse a Arnold que sempre teria um quarto reservado a ele, mas que, quando deixou de ser governador, a administração do hotel se recusou a garantir o quarto sem pagamento por causa da alta demanda"". Isso não é verdade.O texto atribui a Schwarzenegger a declaração: ""Quando eu estava em uma posição importante, eles sempre me elogiaram, e quando saí dessa posição, eles se esqueceram de mim e não cumpriram sua promessa. Não confie em sua posição ou na quantidade de dinheiro que você possui. Nem seu poder, nem sua inteligência vão durar para sempre"". Como todo o restante do texto, a frase também é falsa. "	1
2	Palocci delatou que Lula é dono de uma mansão no Uruguai.	" #Verificamos: É falso que Palocci tenha delatado mansão de Lula no UruguaiNão há menção ao imóvel nos termos de colaboração do ex-ministro  Circula nas redes sociais a informação de que o ex-ministro Antonio Palocci teria delatado que o ex-presidente Lula é dono de uma mansão no Uruguai. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Esta (mansão) foi só na delação do ex-ministro Palocci""Publicação que, até as 16h30 do dia 18 de fevereiro de 2019, tinha sido compartilhada quase 4 mil vezes no FacebookFALSOA informação de que Palocci tenha delatado uma mansão de Lula no Uruguai é falsa. Não há qualquer menção a propriedades do ex-presidente no país vizinho nos termos de delação do ex-ministro da Fazenda (divulgadas a partir de outubro do ano passado aqui, aqui, aqui e aqui). Além disso, não há denúncia formal do Ministério Público Federal sobre essa mansão, e Lula não responde a processo criminal sobre o assunto. A imagem traz também a informação de que ""[o conteúdo da delação] já está passando em todos os jornais de lá [no Uruguai]"". Mensagens distribuídas pelo WhatsApp mostram um vídeo em espanhol com imagens aéreas da casa. A reportagem veículada é, de fato, uruguaia, baseada em uma publicação da revista Istoé. Mas foi produzida em 2016, pelo canal Teledoce. À época, havia suspeita de que a casa, que fica em Punta del Este e está registrada no nome de um empresário, pertencesse a Lula. As investigações faziam parte da Operação Lava Jato, mas o ex-presidente não foi citado em qualquer inquérito sobre o assunto.Checagens semelhantes foram feitas pelos sites Boatos.org, e-farsas e EstadãoVerifica Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Natália Leal"	1
3	General Santos Cruz se recusou a prestar continência a Lula durante solenidade em 2004.	"""É #FAKE que general Santos Cruz se recusou a prestar continência a Lula durante solenidade em 2004""Fotografia foi feita em maio de 2008, durante visita do ex-presidente ao Haiti. Circula pelas redes sociais uma foto do ex-presidente Luiz Inácio Lula da Silva, acompanhado do general Carlos Alberto Santos Cruz - atualmente ministro da Secretaria de Governo -, com a descrição de que o militar teria se recusado a prestar continência a Lula porque o ex-presidente estaria bêbado durante uma solenidade. Uma das publicações com a foto e a legenda tem mais de 10 mil compartilhamentos no Facebook, mas a mensagem é #FAKE.A postagem diz ainda que a foto foi um registro de uma solenidade em 7 de setembro de 2004. Contudo, a imagem, distribuída pela agência de notícias Associated Press (AP), foi feita no dia 28 de maio de 2008, durante uma visita de Lula ao Haiti. A informação consta inclusive do sistema da agência.Quando a foto foi tirada, Santos Cruz era comandante das tropas da Minustah, a missão de paz da ONU. Em 2004, data citada na publicação com conteúdo falso, ele comandava a 13ª Brigada de Infantaria Motorizada, em Cuiabá. Naquele ano, quem liderava a missão no Haiti era o general Augusto Heleno, cargo que ocupou até setembro de 2005.A solenidade registrada na fotografia foi a formatura de oficiais do Batalhão Brasileiro da Minustah, que contou com a presença do então presidente do Haiti, René Preval, e de um representante do Secretário-Geral das Nações Unidas.Lula proferiu um discurso na ocasião que está arquivado no site do Planalto. Durante a fala, o ex-presidente agradeceu aos militares pelo trabalho que eles realizaram no país:""Obrigado pelo trabalho maravilhoso que vocês estão fazendo. Demonstrando que é possível termos uma Força de Paz que aja em um país sem truculência, sem violência, conquistando a amizade de cada um dos nossos irmãos, filhos do Haiti"", disse.A viagem ao Haiti em 2008 foi a segunda visita de Lula ao país. Na época, foi anunciado o reforço de soldados brasileiros para atuarem no país. No centro da foto, entre Santos Cruz e Lula, está o general Luiz Guilherme Paul Cruz, que ocupava então o posto de comandante do batalhão brasileiro no Haiti. "	1
4	Presidente Jair Bolsonaro é expulso de uma universidade, cai, apanha e é pisoteado.	" #Verificamos: Presidente eleito não apanhou nem foi expulso de universidadeVídeo que viralizou retoma manifestação contra deputado feita em MG em setembro de 2017Circula nas redes sociais um vídeo em que o presidente eleito, Jair Bolsonaro (PSL), supostamente aparece sendo ""expulso de uma universidade sob intensas vaias"". O post que acompanha a gravação ainda ""informa"" que o político caiu e apanhou, no evento que tinha acabado de acontecer. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Urgente: o presidente Jair Bolsonaro é expulso de uma universidade, cai, apanha e é pisoteado""Texto que acompanha vídeo que até às 18h do dia 19 de dezembro de 2018 já tinha tido mais de 300 compartilhamentos no FacebookFALSOO vídeo analisado pela Lupa é antigo. Data de 15 de setembro de 2017, quando o hoje presidente eleito, Jair Bolsonaro (PSL), participava do projeto ""FUMEC Pensando o Brasil"" da Universidade Fumec, em Minas Gerais. Segundo a assessoria de imprensa da instituição, o ""presidente eleito não foi expulso da universidade. No vídeo citado, ele está entrando no auditório"" e, depois da manifestação, a palestra de Bolsonaro ocorreu normalmente. Na época do evento, Bolsonaro declarou o seguinte: ""Essas pessoas protestando são intolerantes. Têm medo de diálogo. Falam que eu sou intolerante. Eu não sou. A questão LGBT... eu só não quero ideologia de gênero na escola. Eu não sou racista. Só sou contra cotas. Eu não sou xenófobo, mas nós vimos que a Inglaterra aprovou Brexit para se proteger dos efeitos da imigração"". Ainda vale destacar que no vídeo, Bolsonaro realmente parece tropeçar e cair. Mas não apanha - como mencionado na postagem.*Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila"	1
5	Não há mais vagas em hotéis em Brasília para a posse do presidente.	" #Verificamos: É falso que não há mais vagas nos hotéis de Brasília para a posse de BolsonaroSegundo o setor, capital do país está com 50% de sua capacidade preenchida para o dia 1 de janeiro de 2019Circula nas redes sociais a ""informação"" de que os hotéis de Brasília já estariam todos lotados para a posse do presidente eleito, Jair Bolsonaro (PSL), que acontece no dia 1 de janeiro de 2019. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Não há mais vagas em hotéis em Brasília para a posse do presidente""Frase que consta em imagens (aqui e aqui) que circulam na internet e que, até as 16h do dia 26 de novembro de 2018, já tinham sido compartilhadas mais de 32 mil vezes no FacebookFALSODe acordo com a Pesquisa de Serviços de Hospedagem do IBGE publicada em 2017, Brasília tem 279 estabelecimentos de hospedagem e um total de 39.424 leitos. Na tarde de 26 de novembro de 2018, a metade deles ainda estava vaga para o dia 1 de janeiro de 2019, quando o presidente eleito, Jair Bolsonaro, tomará posse. A informação foi repassada à Lupa pela Associação Brasileira da Indústria de Hotéis do Distrito Federal (ABIH-DF). De acordo com a entidade, nesta segunda-feira, Brasília ainda tinha 50% de disponibilidade na data em questão. Os hotéis situados no Lago Sul eram os mais perto de sua capacidade máxima, enquanto os da zona central ainda tinham muitas vagas em aberto. A presidente da ABIH-DF, Adriana Pinto, ressaltou que considerava o desempenho animador. ""As expectativas são animadoras, porque nessa época do ano a procura é muito baixa e esse ano, com a mudança de governo, estamos recebendo muitas reservas"". Ela esclarece ainda que há vagas em hotéis econômicos, médios e de alto padrão para quem quiser comparecer à posse. Uma rápida busca em sites como o booking.com também mostrava uma boa oferta de vagas ainda disponíveis na tarde de 26 de novembro. Por ora, ao contrário do alardeado nas redes sociais não está confirmada a necessidade de acampar ou buscar hotéis em cidades vizinhas à capital federal. *Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila"	1
6	Processo da Vale pelo crime ambiental de Mariana estacionou há 3 anos no TRF4 e o de Lula foi julgado a toque de caixa.	TRF-4 não tem ação contra a Vale pelo desastre de Mariana; comparação em posts é falsaTRF-4 não tem ação contra a Vale pelo desastre de Mariana; comparação em posts é falsaTwitterFacebookE-mailWhatsAppTRF-4 não tem ação contra a Vale pelo desastre de Mariana; comparação em posts é falsaPor Ana Rita Cunha 29 de janeiro de 2019, 14h06TwitterFacebookEmailWhatsAppNão há no TRF-4 (Tribunal Regional Federal da 4ª Região) processo contra a Vale pelo desmoronamento da barragem de Fundão, em Mariana (MG), em 2015, ao contrário do que afirmam publicações nas redes sociais. Na verdade, os processos contra a Samarco, e suas controladoras, Vale, BHP Billiton e a VogBr, tramitam no TRF-1 (Tribunal Regional Federal da 1ª Região). No TRF-4, Samarco e Vale tem hoje apenas um processo cada uma em razão de precatórios de trabalhistas, sem relação com o desastre.Os posts trazem a informação falsa sobre o tribunal para contrapor uma rapidez observada na tramitação de processos contra o ex-presidente Luiz Inácio Lula da Silva (PT) no TRF-4 à lentidão no julgamento de ações sobre Mariana naquela corte. No Facebook, publicações em páginas e perfis pessoais já somam mais de dez mil compartilhamentos.Denunciados por usuários do Facebook, os posts que trazem o conteúdo enganoso foram marcados por Aos Fatos com o selo FALSO na ferramenta de verificação da rede social (entenda como funciona). FALSO Sabia que o processo da Vale pelo crime ambiental de Mariana estacionou há 3 anos no TRF4 e o de Lula foi julgado a toque de caixa Ao contrário do afirmam publicações do Facebook, não há no TRF-4 (Tribunal Regional Federal da 4ª Região) processo contra a Vale relacionado ao desmoronamento da barragem de Fundão, na região de Mariana (MG). As publicações fazem uma comparação entre a velocidade de tramitação de processos de Lula e dos relacionados ao incidente em Mariana, mas os casos são julgados por tribunais diferentes.As ações penais e civis relacionados ao incidente em Mariana contra a Samarco, empresa responsável pela barragem de Fundão, e suas controladoras, Vale e BHP Billiton e a VogBr, estão tramitando no TRF-1 (Tribunal Regional Federal da 1ª Região), que abrange Minas Gerais. Esse tribunal federal também tem jurisdição em Acre, Amapá, Amazonas, Bahia, Goiás, Maranhão, Mato Grosso, Pará, Piauí, Rondônia, Roraima e Tocantins.O Ministério Público Federal entrou no TRF-1 com quatro ações civis públicas contra a Samarco e suas controladoras pedindo indenização das vítimas e recuperação dos danos ambientais causados. O órgão também ajuizou ação penal contra o presidente afastado da Samarco, Ricardo Vescovi de Aragão; o diretor de Operações e Infraestrutura, Kleber Luiz de Mendonça Terra; três gerentes operacionais da empresa; 11 integrantes do Conselho de Administração da Samarco; e cinco representantes das empresas Vale e BHP Billiton na Governança da Samarco. A ação penal foi motivada pela morte de 19 pessoas no desmoronamento das barragens.Já o processo contra Lula foi julgado pelo TRF-4,que tem jurisdição nos estados do Rio Grande do Sul, Santa Catarina e Paraná (onde sedia as investigações da Lava Jato). Nesta corte, a Samarco e a Vale tem, cada uma, um processo em tramitação, mas por conta precatórios trabalhistas e, portanto, sem nenhuma relação com o caso de Mariana. Não constam processos no TRF-4 contra as outras controladoras da Samarco, BHP Billiton e a VogBr.TwitterFacebookEmailWhatsAppLeia tambémCinco fatos sobre migraçãoNão é verdade que Moro afastou promotor do caso Queiroz e delegado que investiga morte de MarielleHomem em foto com Flávio Bolsonaro é assessor do senador, não acusado de matar Marielle]	1
7	Currículo de professora universitária é atribuído à esposa do vice-presidente Mourão.	"Currículo de professora universitária do Amazonas é atribuído à mulher do vice-presidente MourãoCurrículo de professora universitária do Amazonas é atribuído à mulher do vice-presidente MourãoTwitterFacebookE-mail<a href=""#"" data-text=*Currículo de professora universitária do Amazonas é atribuído à mulher do vice-presidente Mourão*https://aosfatos.org/noticias/curriculo-de-professora-universitaria-do-amazonas-e-atribuido-a-mulher-do-vice-presidente-mourao/O currículo que está sendo compartilhado desde a manhã da última quarta-feira (3) como se fosse de Ana Paula Mourão, esposa do vice-presidente Hamilton Mourão, na verdade é de uma professora de Medicina da UEA (Universidade do Estado do Amazonas) chamada Maria Paula Gomes Mourão.A peça, que traz informações como ""doutorado em Medicina Tropical pela Universidade de Brasília (200"	1
8	Uma adega de vinhos raros pertence ao ex-presidente Luiz Inácio Lula da Silva.	" #Verificamos: Não é de Lula adega mostrada em vídeo que circula nas redes sociaisColeção de vinhos raros pertence ao restaurante Durski, em Curitiba, e não ao ex-presidenteCircula nas redes sociais vídeo mostrando uma adega que pertenceria ao ex-presidente Luiz Inácio Lula da Silva. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Querem conhecer uma das adegas de Lula, o presidente quase analfabeto dos pobres? Lula, que tirou milhões da pobreza?""Legenda de vídeo publicado no Facebook (aqui e aqui) que, até as 20h do dia 25 de março, já tinha sido compartilhado 1,7 mil vezesFALSOÉ falso que a adega mostrada no vídeo analisado pela Lupa pertença ao ex-presidente Luiz Inácio Lula da Silva. Na verdade, ela faz parte do restaurante Durski, em Curitiba, de propriedade do chef e empresário Junior Durski _ um dos sócios da rede de hamburguerias Madero. Fotos da adega publicadas em reportagens (ver aqui, aqui e aqui) mostram cenário idêntico ao do vídeo. Além disso, alguns dos vinhos raros citados nas imagens também estão na lista de bebidas no site do restaurante.O vídeo foi feito por um visitante da adega e não menciona nem o nome de Lula, nem o de Durski. É afirmado, entretanto, que se trata de uma das melhores adegas do Brasil e que fica em Curitiba. Vale lembrar que o ex-presidente não tem propriedades na capital paranaense e nunca morou na cidade _ embora esteja, atualmente, preso lá.Esta informação também foi verificada pelo site Boatos.org.Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Natália Leal e Gilberto Scofield Jr."	1
9	Gilmar Mendes, Paballo Vittar e Jean Wylllys nunca prometeram parar de trabalhar caso Bolsonaro fosse eleito.	"Pabllo Vittar, Jean Wyllys e Gilmar Mendes nunca prometeram parar de trabalhar caso Bolsonaro fosse eleitoPabllo Vittar, Jean Wyllys e Gilmar Mendes nunca prometeram parar de trabalhar caso Bolsonaro fosse eleitoTwitterFacebookE-mailWhatsAppPabllo Vittar, Jean Wyllys e Gilmar Mendes nunca prometeram parar de trabalhar caso Bolsonaro fosse eleitoPor Luiz Fernando Menezes 29 de outubro de 2018, 14h40TwitterFacebookEmailWhatsAppNão é verdade que o ministro do Supremo Tribunal Federal Gilmar Mendes prometeu deixar seu cargo, que a artista Pabllo Vittar prometeu parar de cantar e que o deputado Jean Wyllys (PSOL-RJ) prometeu deixar o Brasil caso Jair Bolsonaro (PSL) fosse eleito. Uma montagem que circula no Facebook recicla boatos que já foram desmentidos anteriormente.Ciro Gomes, que foi candidato à Presidência pelo PDT, outra personalidade incluída na imagem, por sua vez, de fato disse que sairia da política caso o resultado fosse a eleição do candidato do PSL. A declaração foi feita em setembro deste ano, durante uma sabatina.A montagem com as quatro figuras públicas foi publicada no Facebook no dia 22 de setembro por perfis pessoais, mas viralizou nesta segunda-feira (29) depois da eleição de Jair Bolsonaro. Até as 15h tarde desta segunda-feira, a montagem já acumulava mais de 330 mil compartilhamentos. O conteúdo foi denunciado por usuários do Facebook e classificado com o selo FALSO na ferramenta de verificação da rede social (entenda como funciona).FALSOSe ele ganhar, eu [Gilmar Mendes] saio do STF; se ele ganhar, eu [Ciro Gomes] saio da política; se ele ganhar, eu [Pabllo Vittar] paro de cantar; se ele ganhar, eu [Jean Wyllys] saio do BrasilA montagem que traz promessas de Gilmar Mendes, Ciro Gomes, Pabllo Vittar e Jean Wyllys utiliza uma declaração verdadeira - do ex-candidato à Presidência pelo PDT sobre desistir da política - para validar as outras três, que nunca ocorreram.A suposta promessa do ministro do STF Gilmar Mendes já foi derrubada por Aos Fatos anteriormente: o site República de Curitiba distorcia uma frase da coluna de Ricardo Noblat, da revista Veja, para dizer que, se o deputado fosse eleito presidente, deixaria o tribunal ainda este ano para que seu substituto fosse indicado imediatamente. A coluna disse que ""um dos 11 ministros do STF"" tinha feito essa declaração, mas nunca citou o nome de Mendes. O ministro, inclusive, negou que tenha sido ele em entrevista ao Diário do Poder.O ministro @gilmarmendes tem sido alvo de uma nova #fofoca, a de que renunciaria ao cargo no Supremo Tribunal Federal, no caso de vitória de @jairbolsonaro. Ao @DiariodoPoder ele garantiu que nunca disse isso. E que está tranquilo quanto ao resultado da eleição.- Cláudio Humberto (@ColunaCH) 21 de setembro de 2018A cantora Pabllo Vittar, recorrente tema de boatos, também não fez declaração parecida: Aos Fatos, em busca nas redes sociais da artista e em matérias da imprensa, não encontrou algo sobre ""parar de cantar"" se Bolsonaro fosse eleito. O site e-Farsas chegou a verificar uma história parecida, na qual a artista teria dito que, caso Bolsonaro fosse eleito, declararia toda sua carreira ""encerrada no Brasil"".A própria Pabllo desmentiu que sairia do Brasil caso Bolsonaro fosse eleito em um vídeo da página Quebrando o Tabu: ""para de ficar indo na minha rede social falar pra eu arrumar as malas, meu amor, porque eu não vou embora do meu país. Eu nasci aqui e vou morrer aqui"".Já em relação ao deputado federal reeleito pelo PSOL, Jean Wyllys, esta é pelo menos a segunda vez que seu nome é atribuído a uma promessa de sair do país devido aos desdobramentos de determinados fatos na política. Em 2016, um outro boato dizia que o deputado sairia do país caso a ex-presidente Dilma Rousseff sofresse impeachment. Wyllys gravou um vídeo para desmentir a história.Em relação à eleição de Bolsonaro, por mais que Wyllys tenha se posicionado contra o candidato do PSL várias vezes (em seu Twitter, chamou Bolsonaro de ""fascista desequilibrado que ameaça seus adversários ideológicos com o cárcere ou o exílio; um sujeito autoritário, despreparado, defensor da tortura e da ditadura, cujo único programa de governo é o ódio contra as minorias""), Aos Fatos não encontrou promessa parecida.A única pessoa citada na montagem que de fato disse que desistiria de sua carreira foi o ex-ministro Ciro Gomes. Durante sua sabatina ao jornal O Globo, à revista Época e ao Valor, em setembro deste ano, quando perguntado o que faria caso Bolsonaro fosse eleito, Ciro disse o seguinte: ""vou desejar boa sorte a ele, cumprimentar pelo privilégio de representar a maioria dos brasileiros e depois eu vou chorar e pedir pra mamãe me proteger [risadas]"" e complementou dizendo ""eu saio da política, eu saio"".Ciro Gomes publicou uma nota em sua conta oficial no Twitter na tarde de hoje (29) para explicar seu posicionamento em relação às eleições e desejar boa sorte ao próximo presidente: ""A um democrata verdadeiro o que se impõe após o segundo turno é simplesmente reconhecer a vitória eleitoral daquele que teve a maioria relativa dos votos do povo brasileiro"". Ciro aproveitou também para avisar que fará oposição a Bolsonaro: ""essa oposição que nasce, não se confunde com forças que só defendem a democracia ao sabor de seus interesses mesquinhos ou crescentemente inescrupulosos ou mesmo despudoramente criminosos"".A assessoria de Gilmar Mendes, por telefone, apenas reiterou que o boato já foi desmentido pelo ministro anteriormente e que ele já tinha dito que estaria ""tranquilo"" com a eleição de qualquer um dos dois candidatos.A assessoria de Jean Wyllys , por email, também lembrou que o deputado já desmentiu um boato parecido e finalizou dizendo que ""para não restar dúvida, o deputado Jean Wyllys continuará morando no Brasil e exercendo seu mandato como até agora. Ele jamais disse que iria embora do país, isso é uma estupidez. Esses analfabetos políticos repetem qualquer boato que encontram na internet. Ficaremos para cumprir o nosso terceiro mandato a partir de 2019; ficaremos para lutar e resistir, em defesa da democracia e dos direitos humanos"". Aos Fatos entrou em contato com a assessoria das outras duas personalidades para saber seu posicionamento em relação ao boato. Até a última atualização, no entanto, não havia recebido resposta. A reportagem será atualizada assim que as obtivermos.Esta reportagem foi alterada às 16h35 do dia 29 de outubro de 2018 para incluir a resposta da assessoria do ministro Gilmar Mendes.Esta reportagem foi alterada às 17h15 do dia 1 de novembro de 2018 para incluir a resposta da assessoria do deputado Jean Wyllys.TwitterFacebookEmailWhatsAppLeia tambémCinco fatos sobre migraçãoNão é verdade que Moro afastou promotor do caso Queiroz e delegado que investiga morte de MarielleHomem em foto com Flávio Bolsonaro é assessor do senador, não acusado de matar Marielle]"	1
