	Model Answer	news	label
0	É falso que Haddad criou kit gay para crianças de seis anos.	"É falso que Haddad criou kit gay para crianças de seis anosÉ falso que Haddad criou kit gay para crianças de seis anosTwitter<a href=""#"" data-url=""Não é verdade que o candidato à Presidência pelo PT, Fernando Had"	1
1	É #FAKE que a PF descobriu fraude na Mega-Senna	"""É #FAKE que a PF descobriu fraude na Mega-Sena""Texto, que é compartilhado nas redes sociais desde 2005, foi atualizado com a informação de que ganhador do Maranhão é da família Sarney. PF, Caixa e assessoria dos Sarney dizem que conteúdo é falso. Um texto compartilhado nas redes sociais diz que a Polícia Federal descobriu uma fraude na Mega-Sena e que o único ganhador do concurso 2.062, com sorteio realizado no dia 25 de julho de 2018, foi um funcionário da família Sarney. A mensagem é #FAKE.A assessoria de imprensa da Polícia Federal informa que a mensagem não é verdadeira e que não foi descoberta nenhuma fraude na loteria. Ainda de acordo com o órgão, todas as operações e ações realizadas são publicadas no site da Agência de Notícias.A Caixa diz já ter conhecimento sobre a circulação da mensagem desde 2005. Essa, de 2018, é atualizada com dados do concurso 2.062, que teve sorteio realizado no dia 25 de julho, e ainda diz que o ganhador é um funcionário da família Sarney. A Caixa diz que a mensagem é totalmente falsa.Procurados pelo G1, os assessores de José Sarney e da filha dele, Roseana, dizem que o texto é um ""absurdo"" e que se trata de uma mensagem inteiramente falsa.Esse não é o primeiro boato envolvendo a Mega-Sena. Também foi desmentida pela Caixa a mensagem que acusa a empresa de fraudar o peso da bolinha ""fazendo sempre dar os números que eles quisessem"".A Caixa informa que a geração dos números sorteados é aleatória e garantida por diversas práticas e ações de controle. ""As bolas utilizadas nos sorteios possuem o mesmo peso e diâmetro, características verificadas periodicamente pelo Inmetro."" As bolas são pesadas e medidas em ambiente de laboratório para que agentes externos não influenciem o resultado. Ao final de cada aferição, as maletas são lacradas"", afirma a empresa, que diz que os sorteios passam por auditorias técnicas do Tribunal de Contas da União (TCU) e da Controladoria Geral da União (CGU).""A CASA CAIUPOLÍCIA FEDERAL DESCOBRE FRAUDE MEGA SENAA GRANDE FARSA É DESCOBERTA! BRASIL: O PARAÍSO DA SACANAGEMESSES CANALHAS, CORRUPTOS DESTROEM OS SONHOS DAS PESSOAS!ATENÇÃO! SE VOCÊ FAZ APOSTAS NA LOTERIA DA CAIXA, ESTÁ SENDO ENGANADO!!! LEIA &gt;&gt;&gt;ESTA SEMANA UM ÚNICO GANHADOR do Maranhão fez uma Aposta simples de R$ 3,50 e levou o prêmio de R$ 73 milhões na Mega-Sena APÓS A MEGA SENA ACUMULAR VARIAS VEZES SEGUIDA.. Até aí tudo normal! Porém a Polícia Federal desconfiou que estivesse havendo algum tipo de fraude neste sorteio, mal começaram as investigações, e descobriram que quem ganhou o prêmio foi um FUNCIONARIO DA FAMILIA SARNEYOu seja, peixe grande, ligadas diretamente ao governo e a caixa.Eles fraudaram o peso da bolinha, fazendo sempre dar os números que eles quisessem e usaram um laranjas para jogar e ganhar.Você que achava estranho a Mega Sena acumular tantas vezes seguidamente, e quando saía o prêmio, apenas uma pessoa ganhava, geralmente em algum lugar bem distante? Você tinha razão! Só podia ser algum tipo de fraude mesmo!!! Descobriram membros da família que já ganharam mais de 6 vezes seguida.IMAGINE SÓ: A chance de acertar as seis dezenas da Mega-Sena com um jogo simples é de uma em 50.063.860 possibilidades. É QUAL É A POSSIBILIDADE DESTA PESSOA SER JUSTAMENTE DA FAMÍLIA SARNEY?Isso é sacanagem com o povo brasileiro, que trabalha demais; muitos deixam até de comer alguma coisa para fazer uma fezinha! O que muito me admira é que quase não houve divulgação!!!!!!Na TV só passou uma vez no Jornal da Record, e outra na BAND.. Certamente foram censurados... Está na cara que o governo não quer perder a bocada que fatura cada semana com os jogos, e nem quer mais CPIs.Está notícia não pode ficar na gaveta, espalhem!!! Vamos nos unir e dar fim a essa grande rede de corrupção que envolve o nosso país.Colabore com a DIVULGAÇÃO e ajude a desmantelar essa corja de corruptos que levam 45% do seu salário em impostos e ainda têm coragem de levar mais... Passe para todos da sua lista de contatos.O BRASIL todo precisa saber!!!O único jeito de acabarmos com essa patifaria é ninguém jogar mais em nada. Aí , a CAIXA ECONÔMICA vai ter um enorme prejuízo e, talvez só assim fará alguma coisa. E o que as autoridades vão fazer agora??? Esconder como fizeram quando essa notícia vazou???DIVULGUE... MAS DIVULGUE MESMO!PARA VER SE ACONTECE ALGUMA COISA!!!"" "	1
2	Auxílio-reclusão não foi criado pelo PT e valor depende de contribuição ao INSS	"Auxílio-reclusão não foi criado pelo PT e valor depende de contribuição ao INSSAuxílio-reclusão não foi criado pelo PT e valor depende de contribuição ao INSSTwitterFacebookE-mailWhatsAppAuxílio-reclusão não foi criado pelo PT e valor depende de contribuição ao INSSPor Luiz Fernando Menezes 27 de dezembro de 2018, 16h01TwitterFacebookEmailWhatsAppÉ falsa a informação contida em uma montagem que circula pelas redes sociais de que o valor do auxílio-reclusão é maior que o salário mínimo e que isso seria um feito dos governos federais do PT. Na verdade, o benefício existe desde 1933 e é variável, pois se calcula a partir das contribuições ao INSS do preso antes de ir para a cadeia. Para estar apto ao auxílio, o último salário de contribuição do presidiário também não pode ter ultrapassado o teto de R$ 1.319,18.Logo, ainda que a família de um presidiário possa, em tese, receber de auxílio mais que os R$ 954 do salário mínimo atual, não é possível afirmar que essa é a regra, já que o benefício tem valor e prazo variáveis e não se estende a todos - atualmente só 7,1% das famílias de presidiários recebem o auxílio-reclusão, segundo estimou a ONG Contas Abertas.A peça de desinformação também engana ao atribuir a declaração à deputada estadual eleita por São Paulo Janaína Paschoal (PSL-SP), pois não há indícios de que ela tenha dito coisa parecida.No Facebook, esta imagem foi publicada no dia 18 de novembro por um perfil pessoal e acumula, desde então, mais de 48 mil compartilhamentos. Ela foi denunciada por usuários do Facebook e classificada com o selo FALSO na ferramenta de verificação da rede social (entenda como funciona).FALSOO PT foi tão bom para o trabalhador, mas tão bom, que o salário mínimo é menor que o auxílio-reclusão. No governo do PT, o ladrão ganha mais do que o trabalhador.Mesmo sem especificar o período ao qual se refere, a argumentação é FALSA por uma série de motivos:1) Não existe um valor único do auxílio-reclusão: para cada caso é feita a média aritmética das contribuições do preso (condenado a regime fechado ou semiaberto) ao INSS, excluídas as 20% menores. O objetivo do benefício é garantir provisoriamente a sobrevivência da família que depende do presidiário no período de reclusão, ou em parte dele;2) Para estar apto ao benefício, o último salário de contribuição do presidiário não pode ter sido superior ao teto de R$ 1.319,18. Tal fator já reduz consideravelmente as chances do auxílio estar acima do salário mínimo (hoje, em R$ 954), ainda que isso, em tese, seja possível;3) Só recebem o auxílio-reclusão os familiares dos presos que estavam trabalhando e contribuindo regularmente para o INSS na data em que foram detidos. Podem ganhar o benefício desde o cônjuge até um de seus dependentes;4) Não é possível saber, com exatidão, quantos dependentes recebem o benefício, já que o número, divulgado pelo Ministério da Previdência Social, varia mensalmente. Estudo da ONG Contas Abertas de 2016 concluiu que só 7,1% das famílias de presidiários ganham o auxílio;5) A duração também varia de caso para caso, dependendo do estado civil do beneficiário. Em alguns casos, como de cônjuges separados, o auxílio-reclusão pode durar apenas quatro meses;6) O auxílio-reclusão existe desde 1933, ganhou este nome em 1960, no governo de Juscelino Kubitschek (1956-1961) e está previsto na atual Constituição, promulgada em 1988. Ou seja, o benefício não foi uma criação dos governos federais do PT (2003-2016);7) A frase é atribuída à advogada e deputada estadual eleita Janaína Paschoal, mas não há evidências de que tenha sido proferida por ela. Aos Fatos buscou nos perfis oficiais do Twitter e Facebook, em seu site pessoal e em reportagens da imprensa, mas não encontrou nada parecido. Procurada, ela não se manifestou até a publicação desta checagem.Esta é a segunda vez que Aos Fatos checa informações falsas relacionando o auxílio-reclusão aos governos do PT: na véspera do segundo turno das eleições, uma história muito parecida circulou pelas redes sociais, comparando o salário mínimo com o ""Bolsa Presidiário"".TwitterFacebookEmailWhatsAppLeia tambémCinco fatos sobre migraçãoNão é verdade que Moro afastou promotor do caso Queiroz e delegado que investiga morte de MarielleHomem em foto com Flávio Bolsonaro é assessor do senador, não acusado de matar Marielle]"	1
3	É #FAKE que Haddad criou kit gay e que Câmara realizou seminário LGBT infantil	"""É #FAKE que Haddad criou kit gay e que Câmara realizou seminário LGBT infantil ""Presidente eleito Jair Bolsonaro voltou a falar sobre os dois temas em entrevista ao Jornal Nacional  O presidente eleito Jair Bolsonaro (PSL) concedeu nesta segunda-feira entrevista ao Jornal Nacional, da TV Globo. O ex-deputado federal repetiu declarações com conteúdo falso já checadas anteriormente pela equipe do Fato ou Fake.A declaração é #FAKE. Veja o porquê: Batizado de ""kit gay"" por Bolsonaro, o projeto ao qual ele se refere fazia parte da iniciativa Escola sem Homofobia, que, por sua vez, estava dentro do programa Brasil sem Homofobia, do governo federal, em 2004. Ele era voltado à formação de educadores e não tinha previsão de distribuição do material para alunos. O programa não chegou a ser colocado em prática.Elaborado por profissionais de educação, gestores e representantes da sociedade civil, o kit era composto de um caderno, uma série de seis boletins, cartaz, cartas de apresentação para os gestores e educadores e três vídeos. A distribuição do material foi suspensa em 2011 pela então presidente Dilma Rousseff.Em agosto, também durante entrevista ao Jornal Nacional, Bolsonaro afirmou que o livro ""Aparelho Sexual e Cia"" estava dentro do material do programa. A obra do suíço Phillipe Chappuis, publicado no Brasil pela Companhia das Letras, jamais fez parte do projeto. Tanto o MEC quanto a editora responsável pelo livro negam que a obra tenha sido utilizada em programa escolar. O livro nem sequer foi indicado nas listas oficiais de material didático.Durante a campanha eleitoral, o Tribunal Superior Eleitoral (TSE) determinou a remoção da internet de vídeos nos quais Bolsonaro falava sobre esse tema, por ""gerar desinformação e prejudicar o debate político"".A declaração é #FAKE. Veja o porquê: Não ocorreu na Câmara dos Deputados, em novembro de 2010, nenhum evento chamado ""9° Seminário LGBT Infantil"". Em maio de 2012, foi organizado no auditório Nereu Ramos, da Câmara, o ""9° Seminário LGBT no Congresso Nacional"", um evento realizado anualmente. Naquele ano, foram discutidos os temas ""infância e sexualidade"".Idealizador do seminário, o deputado Jean Wyllys (PSOL-RJ) escreveu no pedido de autorização para organizar o evento que o objetivo era debater com a sociedade civil e o governo federal ""sobre a infância e a adolescência de meninos e meninas que sofrem bullying e violência doméstica por escapar dos papéis de gênero definidos pela sociedade"".O lema do seminário foi ""Todas as infâncias são esperança"". Especialistas em direito, educação, sexualidade, psicologia e cultura participaram do seminário. "	1
4	É #FAKE vídeo em que Lula pede votos para Bolsonaro.	"""É #FAKE vídeo em que Lula pede votos para Bolsonaro""Vídeo com mais de 200 mil visualizações é uma montagem. Gravação original foi postada na página de Lula no Facebook há cerca de 4 meses. Um vídeo em que Lula pede votos para Bolsonaro tem bombado em diversos posts nas redes sociais. Nele, o ex-presidente diz que só Bolsonaro é quem vai conseguir tocar o país para frente e que não adianta perder tempo votando em outros candidatos. O vídeo é #FAKE. Trata-se de uma montagem.Em uma das versões, o vídeo é postado com a mensagem: ""Lula grava vídeo pedindo votos pra o Bolsonaro dentro da cadeia"". Na gravação, o ex-presidente diz que ""jamais imaginava que um dia falaria isso, mas não tem solução"" e que nas próximas eleições, ele volta, concorre e mostra como é que se faz.É possível perceber na dublagem a falta de sincronia entre a voz e a fala no vídeo.O G1 procurou a assessoria de imprensa de Lula, que diz que o vídeo é uma clara montagem. ""É falso. O PT já tem um candidato"", afirma a assessoria, referindo-se ao candidato Fernando Haddad.O G1 encontrou o vídeo original, publicado no Facebook de Lula no dia 31 de maio de 2018. Nas imagens, o ex-presidente diz que quer ser candidato porque é inocente e que estão tentando impedir a candidatura dele porque sabem que ele pode ganhar no primeiro turno. ""Como é que eu posso me conformar quando eu vejo uma elite perversa entregando esse país a meia dúzia de pessoas?"", questiona. O vídeo é um trecho de uma entrevista de Lula à rádio Metrópole de Salvador, feita em março.Lula segue sem permissão para fazer gravações direto da prisão. No último dia 15 de setembro, o ministro Sérgio Banhos, do Tribunal Superior Eleitoral, rejeitou pedido do ex-presidente para gravar áudios e vídeos na cadeia. Em julho, a juíza Carolina Lebbos, responsável pela execução da pena dele na Operação Lava Jato, já havia negado o pedido de Lula para gravar áudios e vídeos na prisão.O ex-presidente inicialmente era candidato do PT à Presidência, mas teve a candidatura rejeitada pelo TSE, com base na lei da Ficha Limpa. Fernando Haddad o substituiu e agora concorre pelo PT.Veja o que diz a voz falsa dublada na versão do vídeo postada nas redes sociais:""Não adianta, minha gente. É votar no Bolsonaro. É só ele quem vai conseguir tocar o nosso país pra frente. E se der burrada, amanhã, depois vai ter eleição novamente. Se Deus quiser, até lá, eu volto e concorro e mostro como é que se faz. Mas não vão perder tempo votando nesses outros candidatos. O nosso candidato tem que ser o Bolsonaro. Jamais imaginava que um dia eu falaria isso, mas não tem outra solução, meus companheiros"". "	1
5	"Não existe um filme chamado ""Corpus Christi"" com a direção do deputado Jean Wyllys."	" #Verificamos: Jean Wyllys não dirige filme que retrata Jesus como homossexualEm 1998, dramaturgo americano escreveu peça que mostrava Jesus e seus discípulos como gays do TexasCircula nas redes sociais um texto que ""informa"" que o deputado federal Jean Wyllys (PSOL-RJ) estaria dirigindo um filme chamado ""Corpus Christi"", retratando Jesus e seus discípulos como homossexuais. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""O filme Corpus Christi do diretor safado chamado deputado Jean Wyllys (...) está para ser exibido nos cinemas. Com patrocínio da Lei Rouanet. Este filme mostra Jesus e seus discípulos como gays""Imagem que até as 15h do dia 20 de dezembro de 2018 já tinha cerca de 100 compartilhamentos no FacebookFALSONão existe um filme chamado ""Corpus Christi"" com a direção do deputado Jean Wyllys. O Versalic, sistema público mantido pelo Ministério da Cultura (MinC) para o acompanhamento da Lei Rouanet, mostra um único projeto envolvendo o deputado. Trata-se do documentário ""Tempos de Jean Wyllys"", proposto pela Lente Viva Filmes e descrito como um registro da trajetória de Wyllys. O projeto, no entanto, não foi aprovado e, portanto, não captou nenhum recursos pela Lei Rouanet. Wyllys não é diretor de cinema. Costuma representar a si próprio em filmes e na televisão, como no caso do Big Brother Brasil e no seriado Gaycation, da atriz canadense Ellen Page.O boato em torno de ""Corpus Christi"" pode estar relacionado com uma peça de teatro feita há duas décadas. Em 1998, o autor americano Terrence McNally montou pela primeira vez seu ""Corpus Christi"". Nessa peça, a paixão de Cristo era vivida por um grupo de homens gays no Texas dos dias de hoje. Por seu conteúdo, a obra foi alvo de fortes críticas por parte de conservadores e cristãos, e McNally chegou inclusive a ser ameaçado de morte. A peça nunca foi adaptada para o cinema (embora haja um documentário sobre ela), e Wyllys não tem rigorosamente nada a ver com o assunto.Ainda vale destacar que esse boato é antigo e já foi verificado, em 2017, pelo site Boatos.org.*Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila"	1
6	É #FAKE que promotor pediu prisão de lutadora do UFC que reagiu a assalto no Rio	"""É #FAKE que promotor pediu prisão de lutadora do UFC que reagiu a assalto no Rio""Mensagem falsa diz ainda que ladrão dominado com socos, chute e mata-leão por Polyana Viana foi solto Um texto com quase 20 mil compartilhamentos no Facebook afirma que um promotor de Justiça pediu, na última segunda feira, a prisão da lutadora paraense Polyana Viana, do UFC, ""pelo crime de lesão corporal grave e excesso de legítima defesa"". A lutadora reagiu a um assalto na noite do último sábado em Jacarepaguá, na Zona Oeste do Rio, e dominou o ladrão que tentava roubar seu celular. A mensagem publicada no site ""O Congresso"" e difundida nas redes sociais, porém, é #FAKE.A mensagem compartilhada diz que o promotor que decretou a prisão da lutadora se chama Jean Carlos Rosário e que o assaltante foi liberado, mas o Ministério Público do Rio de Janeiro (MP-RJ) afirma que não existe nenhum promotor com esse nome em seus quadros e que a prisão do assaltante, identificado como Max Gadelha Barbosa, está mantida.O texto chega a reproduzir uma suposta frase do promotor, em que ele diz que a lutadora teria cometido um crime e poderia pegar de dois a oito anos de prisão.No Instagram, Polyana Viana comentou a mensagem falsa e tranquilizou seus fãs, após treinar nesta terça-feira.""Não recebi nada da Justiça. Realmente aconteceu aquele caso, da tentativa de assalto, que eu reagi, mas me defendi dentro da lei. Não recebi nenhum comunicado ainda. Estou treinando normalmente, muito focada. Queria esclarecer com vocês esse assunto, que é um pouco chato. É muito difícil vocês me verem aqui falando nessa seriedade toda. Tô sempre brincando, com molecagem, mas verdade ou não é um assunto muito sério - disse a lutadora em um vídeo publicado em seu perfil oficial.""O Fato ou Fake não conseguiu localizar os responsáveis pelo site ""O Congresso"". Pesquisas pelo domínio revelam apenas que ele está registrado em nome de uma empresa americana que oferece o serviço para ocultar a identidade dos verdadeiros responsáveis. Não há qualquer forma de contato disponível no site, nem mesmo perfis em redes sociais.A lutadora de MMA Polyana Viana estava saindo de casa na noite de sábado, em Jacarepaguá, na Zona Oeste do Rio, quando foi abordada por um homem que anunciou um assalto. Ele avisou que ela não deveria tentar reagir, pois estava armado. No entanto, ao levar a mão à cintura para indicar onde estaria a pistola, acabou amassando o volume, que mais tarde se revelou um revólver de papelão. Polyana, então, imoblizou o assaltante com uma sequência de socos e um chute. A lutadora contou os detalhes em entrevista ao jornal ""O Globo"".Polyana é oito vezes campeã estadual de jiu-jítsu no Pará, sete vezes campeã estadual de jiu-jítsu no Maranhão, cinco vezes campeã estadual de jiu-jítsu no Tocantins, uma vez campeã estadual de jiu-jítsu em São Paulo, campeã mundial de jiu-jítsu em 2015 e campeã do Jungle Fight.Vídeo: Veja como identificar uma mensagem falsa "	1
7	É #FAKE que Bolsonaro sugeriu troca da imagem de Nossa Senhora Aparecida e que assinou projeto de lei para retirada do título de padroeira do Brasil.	"""É #FAKE que Bolsonaro sugeriu troca da imagem de Nossa Senhora Aparecida e que assinou projeto de lei para retirada do título de padroeira do Brasil ""Print de reportagem publicada na \""Folha de S.Paulo\"" é falso. Já o projeto de lei, que não contém sua assinatura, foi arquivado e não chegou a ser votado. Circulam nas redes sociais um print como se fosse da ""Folha de S.Paulo"" com a manchete ""Encontro de Bolsonaro com o Bispo Edir Macedo gera polêmica ao sugerir a troca da imagem da padroeira do Brasil"" e também um post que diz que Bolsonaro e o filho Eduardo assinaram o projeto de lei 2623/07 para a retirada do título de padroeira do Brasil de Nossa Senhora Aparecida. Os posts são #FAKE.O print atribuído à ""Folha de S.Paulo"" tem como data de publicação o dia 11 de outubro de 2018. Nele, há uma frase que diz que o candidato ""tomará essa postura não somente pelo tom da pele, e sim para trazer mudança em todos os cenários"". Não há, no entanto, qualquer texto publicado com esse mesmo título na Folha nesta data. Além disso, a diagramação da página é diferente da encontrada nas páginas do jornal impresso ou do online.O post que afirma que Jair Bolsonaro e o filho Eduardo assinaram o projeto de lei 2623/07 para a retirada do título de ""padroeira do Brasil"" em relação à Nossa Senhora Aparecida também é falso.No site da Câmara dos Deputados, é possível ver que a proposta, apresentada pelo professor Victorio Galli, foi arquivada em agosto de 2008. O projeto tinha o objetivo de retirar de Nossa Senhora Aparecida o título de ""padroeira do Brasil"" e substituir a expressão por ""padroeira dos brasileiros católicos apostólicos romanos"".Nas redes sociais, Eduardo se manifestou em relação ao post: ""Mais uma fake news, não acredite em tudo que chega ao seu conhecimento através da internet"". Ele diz que, em 2007, não era nem sequer deputado. "	1
8	É #FAKE post atribuído a Bolsonaro em que propõe anexar o estado de Sergipe à Bahia.	"""É #FAKE post atribuído a Bolsonaro em que propõe anexar o estado de Sergipe à Bahia""Um print de um perfil atribuído ao candidato à Presidência da República Jair Bolsonaro (PSL) circula com tal medida. Não é verdade. Um print com uma postagem feita por um perfil atribuído ao candidato Jair Bolsonaro (PSL) no Facebook diz: ""O Estado de Sergipe deveria ser unificado a Bahia, um estado pequeno que não produz nada para que está lá?"" É #FAKE. O perfil não é o do candidato e a mensagem jamais foi postada por ele.O perfil com a postagem é denominado ""Jair Bolsonaro"". O perfil verdadeiro do candidato do PSL, por meio do qual se comunica com seus seguidores e divulga as atividades de sua campanha, é ""Jair Messias Bolsonaro"".A tal proposta de unificação do estado de Sergipe à Bahia não é encontrada em nenhum outro perfil de Jair Bolsonaro nas redes sociais.Em um vídeo publicado no YouTube em março deste ano, Jair Bolsonaro aparece ao lado do deputado federal por Sergipe Fábio Mitidieri (PSD) e nega que tenha defendido essa proposta.No vídeo, gravado no plenário da Câmara dos Deputados, em Brasília, Bolsonaro diz: ""Criaram uma página falsa, que é muito comum acontecer comigo, né"". ""Algumas poucas pessoas acreditam. O assunto é sério. O Sergipe, nós sabemos, que é o menor estado, territorialmente falando, do Brasil, mas tem a sua importância e vai ter seu espaço conosco.""O vídeo em que Bolsonaro desmente a postagem foi noticiado por pelo menos um site de Sergipe, em março deste ano.Aliado de Bolsonaro, Mitidieri foi reeleito com 102.899 votos, a maior votação obtida por um candidato a deputado federal em Sergipe nessa eleição.Neste sábado e domingo a equipe do Fato ou Fake se uniu a outras cinco agências de checagens de notícias no Brasil para checar as mensagens de conteúdo suspeito nesta reta final das eleições. A ideia de juntar forças é para ganhar mais agilidade e aumentar o alcance das checagens. A parceria reúne o Fato ou Fake, Projeto Comprova, Lupa, Aos Fatos, Boatos.org e E-Farsas "	1
9	Ex-candidatos visitaram o local em 5 de setembro e não foram impedidos de discursar	" #Verificamos: É falso que Haddad e Manuela foram vaiados em fábrica da Ford que deve ser fechadaEx-candidatos visitaram o local em 5 de setembro e não foram impedidos de discursarCircula nas redes sociais a ""informação"" de que os ex-candidatos a presidente e vice-presidente da República Fernando Haddad (PT) e Manuela DÁvila (PCdoB) foram hostilizados pelos funcionários da fábrica da Ford em São Bernardo do Campo - local que teve seu fechamento anunciado na última terça-feira (19) - durante a campanha eleitoral do ano passado. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Foi na Ford que não deixaram a Manu [Manuela DÁvila] e o [Fernando] Haddad discursarem aos gritos de mito, mito""Imagem publicada que, até as 16h do dia 22 de fevereiro de 2019 já tinha sido compartilhada mais de 170 vezes no FacebookFALSOA postagem analisada pela Lupa traz uma informação falsa. Apesar de corretamente destacar que o fechamento da fábrica da Ford em São Bernardo do Campo pode afetar mais 24 mil pessoas (segundo calculo do Dieese podem ser até 27 mil), erra ao comentar que Fernando Haddad e Manuela DÁvila foram impedidos de discursar no local durante a campanha eleitoral de 2018. Os dois políticos visitaram o local e não há qualquer registro de que tenham sido vaiados ou impedidos de discursar. A visita à fábrica ocorreu no dia 5 de setembro, quando Haddad ainda era, formalmente, candidato a vice-presidente da República.O presidente do Sindicato dos Metalúrgicos do ABC, Wagner Santana, chegou a se posicionar sobre o assunto na última quinta-feira (21). Em seu Facebook, relatou que a visita ocorreu ""sem que tenha havido incidente ou hostilidade"" e relatou que outra visita de Haddad à fábrica, feita em junho - antes do início do período eleitoral - também havia ocorrido sem nenhum incidente relevante.A página de campanha do então candidato a presidente Luiz Inácio Lula da Silva (PT) no Facebook fez um vídeo ao vivo da visita de Haddad à Ford em 5 de setembro. O vídeo também não mostra qualquer manifestação de hostilidade contra os candidatos.Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila"	1
