	Model Answer	news	label
0	UFRJ recebeu uma grana forte do BNDES em junho para restaurar o museu.	"UFRJ ainda não recebeu R$ 21 mi do BNDES para restaurar Museu Nacional; post distorce informaçãoUFRJ ainda não recebeu R$ 21 mi do BNDES para restaurar Museu Nacional; post distorce informaçãoTwitterFacebookE-mailWhatsAppUFRJ ainda não recebeu R$ 21 mi do BNDES para restaurar Museu Nacional; post distorce informaçãoPor Bernardo Moura 3 de setembro de 2018, 15h33TwitterFacebookEmailWhatsAppUm dia após o incêndio que consumiu o acervo e o prédio do Museu Nacional, no Rio de Janeiro, viralizou no Facebook nesta segunda-feira (3) uma postagem que traz informações distorcidas acerca de um contrato de investimento de R$ 21,7 milhões celebrado entre o BNDES (Banco Nacional do Desenvolvimento Econômico e Social) e o museu, que é gerido pela UFRJ (Universidade Federal do Rio de Janeiro).Ao contrário do que afirma a postagem, feita pela página Ministério da Defesa dos Memes, a UFRJ não ""recebeu uma grana forte do BNDES em junho para restaurar o museu"". Na verdade, naquele mês, foi apenas assinado o contrato de repasse do investimento do banco ao Museu Nacional, via Lei Rouanet. Nenhum valor foi desembolsado na ocasião.Em nota publicada nesta segunda-feira, o BNDES afirmou que a primeira parcela do total que foi acertado, R$ 3 milhões, seria feita em outubro para justamente servir ao projeto executivo de combate a incêndios na instituição, que completou 200 anos em 2018. O valor restante seria repassado ao museu em parcelas ao longo de quatro anos.Até a tarde desta segunda-feira, a postagem com informações distorcidas já tinha mais de 1.500 compartilhamentos. Denunciado por usuários do Facebook, o conteúdo foi marcado como DISTORCIDO na ferramenta de verificação da rede social (entenda como funciona).Leia abaixo, em detalhes, o que verificamos.DISTORCIDOO mais irônico é que a UFRJ recebeu uma grana forte do BNDES em junho para restaurar o museu. Agora, pergunta à UFRJ para onde essa grana foi. Vai, pergunta.Para embasar a suspeita que lança sobre a UFRJ, a imagem publicada pela página Ministério da Defesa dos Memes expõe também título de reportagem publicada pela Agência Brasil em 6 de junho deste ano: ""Museu Nacional recebe R$ 21 milhões para revitalizar prédio e acervos"". Apesar do verbo ""receber"" em tempo presente, o texto original da reportagem trata apenas da assinatura de acordo entre o Museu Nacional e o BNDES para o repasse de R$ 21,7 milhões, como parte das comemorações do bicentenário da instituição, e não cita qualquer desembolso feito na ocasião.A verdade é que esse dinheiro ainda nem chegou a ser repassado ao Museu Nacional. A primeira parcela do total, R$ 3 milhões, estava prevista para ser liberada em outubro, como esclareceu nota emitida pelo BNDES nesta segunda-feira. O desembolso do restante dos R$ 21,7 milhões seria feito em parcelas à Associação de Amigos do Museu Nacional e à UFRJ em até quatro anos.O valor previsto no contrato celebrado em junho corresponde à terceira fase do plano de recuperação do museu. Nas etapas anteriores, seriam investidos mais de R$ 24 milhões, mas os valores também nunca foram repassados. Os recursos previstos para a primeira parcela seriam aplicados no sistema de incêndios do museu, de acordo com o BNDES - que afirma ter feito essa exigência para a liberação da verba. O restante do dinheiro estava previsto para ser usado na remoção de toda a coleção armazenada em solução inflamável para uma edificação anexa ao prédio histórico, na reestruturação do sistema elétrico e na criação de um fundo patrimonial (endowments) para garantir a sustentabilidade financeira de longo prazo do Museu Nacional, de acordo com o BNDES.Com incêndio deste domingo, o BNDES informou em sua nota que está ""à disposição da direção do Museu Nacional e da Universidade Federal do Rio de Janeiro para redirecionar os recursos já aprovados aos esforços de reconstrução do prédio e, no que for possível, de restauração do acervo"".O ministro da Cultura, Sérgio Sá Leitão, endossou a informação do BNDES: ""A previsão para o primeiro repasse era justamente agora o mês de outubro, seria repassada a primeira etapa de R$ 3 milhões. Infelizmente, o incêndio aconteceu antes disso (...). Não foi possível [fazer o repasse antes] porque ainda eram necessários ajustes no projeto"".Esta reportagem foi atualizada às 19h20 de 3 de setembro de 2018 para acrescentar informações sobre repasses ainda mais antigos prometidos pelo BNDES, mas nunca efetuados.TwitterFacebookEmailWhatsAppLeia tambémCinco fatos sobre migraçãoNão é verdade que Moro afastou promotor do caso Queiroz e delegado que investiga morte de MarielleHomem em foto com Flávio Bolsonaro é assessor do senador, não acusado de matar Marielle]"	1
1	Novo vírus H2N3 tem provocado mortes no Brasil.	"""É #FAKE que novo vírus H2N3 tem provocado mortes no Brasil""Mensagem tem bombado no WhatsApp. Ministério da Saúde diz que áudio é totalmente falso. Circula no WhatsApp um áudio de alerta sobre o H2N3, um vírus mortal e que a OMS não quer que seja divulgado para a população não se alarmar. Mas a mensagem é #FAKE.A mensagem diz que se trata de uma variação do influenza A H1N1, que causa rapidamente a morte de quem é infectado. Ela afirma ainda que a vacina da gripe não oferece proteção contra a doença e que em Goiás, além de mortes registradas, mais de 70 casos estão sob investigação. O áudio tem sido compartilhado com a informação de que um casal morreu em Rio Claro (SP) infectado por essa mutação do vírus.Não há informações sobre a circulação do vírus H2N3. Segundo levantamento da Organização Mundial da Saúde, na verdade, em 2017 houve a circulação do vírus influenza A H3N2 no país. Além disso, o casal que morreu em Rio Claro, segundo a Secretaria Municipal de Saúde, foi infectado pelo H1N1. O resultado foi obtido por exames feitos pelo Instituto Adolfo Lutz. Outros dois casos suspeitos ainda são investigados na cidade. Em Goiânia, as mortes também são em decorrência do H1N1.A inexistência da circulação do H2N3 foi confirmada pelo Ministério da Saúde. Os vírus de influenza que atualmente circulam no Brasil são o influenza A/H1N1pdm09, A/H3N2 e influenza B.""É provável que essas informações tenham sido misturadas de maneira equivocada, causando a disseminação de boato sobre casos da doença no estado"", diz o órgão.Em nota, o Ministério da Saúde diz que se mantém vigilante quanto à circulação de vírus influenza no Brasil. ""O país possui uma rede de unidades sentinelas para vigilância da influenza, distribuídas em serviços de saúde de todas as unidades federadas, que monitoram a circulação do vírus influenza por meio de casos de síndrome gripal (SG) e síndrome respiratória aguda grave (SRAG). As ações de prevenção e controle da influenza são desenvolvidas em conjunto nas três esferas de governo. Para a sazonalidade de 2018 a pasta já está se organizando com a rede laboratorial para o diagnóstico, com a campanha de vacinação, distribuição de medicamentos e também o monitoramento epidemiológico dos casos e óbitos por influenza em todo território nacional.""Segundo o ministério, ""é importante ressaltar que a vacinação é uma das estratégias mais importantes para redução de casos graves e óbitos por influenza"". ""Outro ponto é o uso oportuno do medicamento, logo após o início dos sintomas.""Segundo o infectologista Alberto Chebabo, do Hospital Universitário Clementino Fraga Filho, da UFRJ, a nomenclatura é uma invenção que apenas gera pânico entre as pessoas.""O vírus que existe é o H3N2. Certamente esse boato tem alguma relação com o surto de gripe que ocorreu nos Estados Unidos recentemente. Por lá, a vacina, que é modificada anualmente, não previu a mutação do vírus, e várias pessoas acabaram infectadas. Aqui no Brasil, porém, a vacina disponível já contempla a proteção para essa mutação.""Os principais sintomas da gripe H3N2 são febre alta, coriza, dores no corpo e tosse seca. O quadro pode ser agressivo em idosos, crianças e pessoas com doenças crônicas. A vacinação é uma das principais defesas contra o vírus.Fato ou Fake está nas redes sociais e no WhatsApp; saiba como acessar e tirar dúvidas. "	1
2	Todo produto encaixotado (leite, creme de leite, leite condensado, achocolatado, etc.) tem um padrão de imagens no fundo da caixa. A que tem uma barrinha colorida é produto que já venceu, voltou para o fabricante e colocaram mais produtos para reaproveitar, voltou para o mercado. A que não tem, é produto novo, que ainda não venceu e está ótimo para consumo.	"""É #FAKE que barrinha colorida em caixa de leite indique produto vencido que voltou ao mercado""Mensagem com imagens de caixas de leite circula nas redes sociais. Segundo a Tetra Pak, que fabrica as embalagens, a barra colorida é um teste de cores para o controle de qualidade de impressão das caixas. Circula nas redes sociais uma mensagem afirmando que, se uma caixa de leite tem uma barrinha colorida na sua parte de baixo, quer dizer que o produto venceu, mas foi reaproveitado e voltou ao mercado. A mensagem é acompanhada de uma imagem com caixas de leite. As informações, porém, são #FAKE.A mensagem falsa diz que ""todo produto encaixotado (leite, creme de leite, leite condensado, achocolatado, etc.)"" tem um padrão de imagens no fundo da caixa. ""A que tem uma barrinha colorida é produto que já venceu, voltou para o fabricante e colocaram mais produtos para reaproveitar, voltou para o mercado. A que não tem, é produto novo, que ainda não venceu e está ótimo para consumo.""A imagem mostra o fundo de duas caixas de leite. Na caixa que fica do lado esquerdo, é possível ver um padrão de cores que não está presente na embalagem à direita.Segundo a Tetra Pak, fabricante das caixas de leite, a barra colorida que aparece embaixo de algumas embalagens da empresa corresponde a um teste de cores que é feito para o controle de qualidade de impressão.""Como imprimimos mais de uma embalagem na bobina, não há necessidade de imprimir este teste de cores em todas as embalagens, por isso encontramos embalagens com e sem a impressão desta barra colorida"", afirma a empresa em nota. ""Há também embalagens que saem com a impressão de pontos no lugar da barra colorida, que corresponde ao controle de registro da máquina de impressão.""A Tetra Pak ainda afirma que as embalagens da empresa não são reaproveitadas, respeitando a legislação existente para embalagens de alimentos e bebidas. "	1
3	Bolsonaro autoriza execução da dívida da Globo de R$ 358 milhões de impostos sonegados	" #Verificamos: É falsa notícia de que Bolsonaro autorizou execução de dívida da GloboSuposta fonte da informação, Diário Oficial da União não traz qualquer decisão do tipoCircula nas redes sociais ""notícia"" de que o presidente Jair Bolsonaro autorizou a execução de uma suposta dívida da TV Globo no valor de R$ 358 milhões. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Bolsonaro autoriza execução da dívida da Globo de R$ 358 milhões de impostos sonegados""Conteúdo publicado nos sites Primeiro Governo, Política Atual e De Olho News, com mais de 65 mil compartilhamentos até as 18h20 do dia 9 de janeiro de 2018FALSONão há qualquer decisão do presidente neste sentido registrada no Diário Oficial da União(DOU) do dia 8 de janeiro, como cita a publicação falsa. Também não há qualquer referência a uma suposta dívida da TV Globo nas edições publicadas entre os dias 2 e 9 de janeiro.O Grupo Globo aparece no DOU do dia 8 de janeiro, mas no detalhamento de um contrato do Fundo Nacional de Desenvolvimento da Educação com a Editora Globo Livros para a ""aquisição de obras literárias para atendimento ao Programa Nacional do Livro Didático."" O extrato está publicado na Seção 3. A Lupa contatou a Procuradoria-Geral da Fazenda Nacional (PGFN) que, em nota, confirmou a falsidade da informação. ""A notícia divulgada não tem procedência e não houve publicação de ato no Diário Oficial da União neste sentido"", diz a nota.A PGFN esclareceu, também, que ""a cobrança de débitos tributários federais é atividade administrativa estritamente vinculada, praticada pelos órgãos competentes que compõem a Administração Tributária Federal (Secretaria da Receita Federal do Brasil e Procuradoria-Geral da Fazenda Nacional), observando a legislação de regência e critérios exclusivamente técnicos"". Ou seja, não cabe ao presidente determinar a execução de dívidas. *Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Natália Leal"	1
4	"""O vice do Amoedo, Christian Lohbauer, aconselhando o voto em Bolsonaro, já sabendo que Amoedo não tem mais chance."""	"""É #FAKE que vice do presidenciável João Amoêdo pede votos para Bolsonaro em vídeo""Trata-se de uma montagem feita em cima de entrevista de Christian Lohbauer à rádio Jovem Pan no último dia 17 de setembro. Lohbauer não fez tal afirmação sobre o candidato do PSL. Um vídeo em que Christian Lohbauer, professor universitário e vice do candidato João Amoêdo, aconselha as pessoas a votarem em Bolsonaro tem bombado nas redes sociais. O post vem com a seguinte mensagem: ""O vice do Amoedo, Christian Lohbauer, aconselhando o voto em Bolsonaro, já sabendo que Amoedo não tem mais chance"". O vídeo se trata de uma montagem e a mensagem é #FAKE.No vídeo, o vice-candidato do partido Novo à Presidência fala sobre os rivais na disputa. Logo após a fala ""E finalmente, votar em Bolsonaro"", há um corte quase imperceptível no vídeo. Nesse espaço é encaixada a fala seguinte que elogia, na verdade, o candidato João Amoêdo: ""O que nós temos aqui é um candidato viável, um sujeito que estuda, que tem posições, que vai constituir um governo técnico, que vai enfrentar todos os desafios que a gente tem pela frente inclusive de um Congresso hostil, que é o que a a gente vai ter lá adiante"".No vídeo original, o candidato a vice-presidente diz que ""votar no Bolsonaro significa entregar o país num cheque em branco no escuro porque ninguém tem a menor ideia do que vai acontecer"". ""O Brasil não tem tempo para aventura.""Procurada, a assessoria do candidato diz que se trata de uma evidente montagem. ""Informamos que o vídeo é falso e resultado de uma edição grosseira que visa confundir os eleitores. O Partido Novo repudia a divulgação de notícias falsas, que considera prejudicial ao debate democrático"", diz a nota, enviada pela assessoria do professor.Lohbauer gravou um vídeo em que repudia a montagem: ""Vocês devem ter recebido aí um vídeo da minha entrevista na Jovem Pan adulterado pelo pessoal do Bolsonaro. Eles editaram o vídeo e transformaram em uma opinião que eu jamais teria dado. Eu, Christian, do Partido Novo"".O candidato à Presidência João Amoêdo também se manifestou nas redes sociais sobre o ocorrido. ""Está circulando por aí, um vídeo editado onde o Professor Christian, candidato do NOVO à Vice-presidência, estaria apoiando outro presidenciável nas eleições. Isso é mentira. Uma fake news, prática já conhecida da velha política. Mas mentira, a gente combate com verdade. Assista ao vídeo completo da entrevista em questão"". "	1
5	Se o STF aprovar a criminalização da homofobia, homens poderão usar banheiro feminino e, se alguém reclamar, será preso.	" #Verificamos: É falso que, após criminalização da homofobia, será preso quem reclamar de homem usando banheiro femininoConteúdo que circula em redes sociais questiona análise do STF sobre criminalização da homofobiaCircula pelas redes sociais a ""informação"" de que, se o Supremo Tribunal Federal aprovar a criminalização da homofobia, homens poderão utilizar banheiro feminino e, caso uma pessoa reclame, ela será presa. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Atenção senhores pais. Se o STF aprovar a criminalização da homofobia vocês vão ter que aceitar marmanjo usando banheiro feminino sem reclamar. E se reclamar serão presos por homofobia""Texto da imagem que, até as 16h do dia 25 de fevereiro de 2019, tinha sido compartilhada mais de 300 vezes no FacebookFALSOA informação analisada pela Lupa é falsa. Atualmente, o Supremo Tribunal Federal (STF) analisa dois processos que visam criminalizar a homofobia. Nenhum deles prevê a prisão por homofobia de pessoas que fizerem alguma reclamação porque homens estejam utilizando o banheiro feminino, como diz a imagem que circula pelas redes sociais. Pedido pela Associação Internacional de Lésbicas, Gays, Bissexuais, Transexuais e Intersexuais, o mandando de injunção (MI) 4733 tem relatoria do ministro Edson Fachin. Tramitando desde maio de 2012, o processo visa criminalizar ofensas individuais e coletivas, homicídios, agressões e discriminações motivadas pela orientação sexual e/ou identidade de gênero. O segundo, solicitado pelo PPS, tem relatoria o ministro Celso de Mello e começou a tramitar em dezembro de 2013. O partido afirmou que ""o Congresso Nacional pura e simplesmente se recusa até mesmo a votar o projeto de lei que visa efetivar tal criminalização"".Na quinta-feira (21), o Supremo interrompeu o julgamento dos processos que visam criminalizar a homofobia e, até o momento, não foi designado uma data para dar continuidade à sessão. Dos 11 ministros do STF, apenas quatro votaram - todos a favor da criminalização da homofobia. Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Natália Leal e Chico Marés"	1
6	"""Declaro Guerra contra Sérgio Moro e sua bancada, agora pegaremos em armas para fazer a revolução igual a 59 anos atrás"""	" #Verificamos: É falso tuíte em que Manuela declara guerra a MoroCandidata a vice de Haddad criticou escolha de Bolsonaro, mas não falou em ""pegar em armas""Circula nas redes sociais imagem de uma suposta publicação feita por Manuela DÁvila (PCdoB), deputada estadual do Rio Grande do Sul, após a confirmação de que o juiz federal Sergio Moro será ministro de Justiça e da Segurança Pública no governo do presidente eleito Jair Bolsonaro (PSL). Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que essas informações fossem analisadas. Confira a seguir o trabalho de verificação feito pela Lupa: ""Declaro Guerra contra Sérgio Moro e sua bancada, agora pegaremos em armas para fazer a revolução igual a 59 anos atrás""Imagem compartilhada no Facebook com 45 compartilhamentos às 19h20 desta quinta (01/11)FALSOA conta que teria feito a postagem atribuída a Manuela DÁvila não existe. Uma busca no sistema do Twitter indica que o usuário @manudeputada foi suspensa. O perfil da candidata a vice-presidente da República nas eleições deste ano é o @ManuelaDavila. Nessa conta, que é a verdadeira, a deputada fez críticas ao fato de Sergio Moro ter aceitado se tornar ministro da Justiça e Segurança Pública do presidente eleito Jair Bolsonaro (PSL). Mas, em nenhum dos tuítes que postou hoje, Manuela falou em ""guerra"" ao juiz federal ou em ""pegar em armas"". ""Moro decide tirar a toga para fazer política"", escreveu.Ao aceitar o convite para ser Ministro da Justiça, Sérgio Moro decide tirar a toga para fazer política.- Manuela (@ManuelaDavila) 1 de novembro de 2018*Nota: esta reportagem faz parte doprojeto de verificação de notíciasno Facebook. Dúvidas sobre o projeto? Entre em contato direto com oFacebook.Editado por: Chico Marés e Nathália Afonso"	1
7	Eleitora do PT dá tapa na aeromoça por conta dos passageiros cantarem a música do Mito!	" #Verificamos: Mulher não foi expulsa de voo comercial por questões eleitoraisVídeo que viralizou não é de hoje. Foi gravado do último dia 5 de outubro. Veja a checagem na íntegraCircula nas redes sociais um vídeo acompanhado da informação de que uma eleitora do PT teria sido expulsa de um avião após agredir uma comissária de bordo e discutir com apoiadores do candidato do PSL à Presidência da Presidência Jair Bolsonaro (PSL). Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Eleitora do PT dá tapa na aeromoça por conta dos passageiros cantarem a música do Mito!""Título de vídeos que circulam nas redes sociais (aqui, aqui, aqui e aqui), que já tinham mais de 100 compartilhamentos às 16h20 deste domingo, 7 de outubro de 2018FALSOO vídeo que viralizou nas redes sociais é de um episódio que ocorreu no último dia 5 - não neste domingo (7) - e também não há qualquer relação dele com o PT ou com o candidato do PSL à Presidência da República, Jair Bolsonaro. De acordo com reportagem publicada no portal G1, uma mulher foi retirada de um voo que ia de Goiânia para São Paulo por ""se recusar a despachar bagagem, desrespeitar a tribulação e causar tumulto dentro da aeronave"". Diversos passageiros filmaram a ação da Polícia Militar. No dia seguinte, em entrevista à TV Anhanhanguera, a mulher afirmou que iria ""tomar providências"".Verificação semelhante foi feita pelo site Boatos.org. *Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila e Chico Marés"	1
8	"""O amigo do meio está foragido, procurado pelo assassinato de Marielle."""	" #Verificamos: Homem ao lado de Bolsonaro em foto não é procurado pelo assassinato de MarielleRegistro mostra o ator Sandro Rocha, que participou do filme Tropa de Elite 2, entre o presidente e seu filho Flávio Bolsonaro Circula nas redes sociais uma foto de um homem fazendo o sinal da arma entre Jair e Flávio Bolsonaro. A legenda que acompanha a imagem diz que ""o amigo do meio está foragido, procurado pelo assassinato de Marielle."" Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""O amigo do meio está foragido, procurado pelo assassinato da Marielle""Publicação que, até as 18h30 do dia 11 de fevereiro de 2019, tinha sido compartilhada mais de mil vezes no FacebookFALSOA pessoa ao lado de Jair e Flávio Bolsonaro na foto analisada pela Lupa é o ator Sandro Rocha, que participou do filme Tropa de Elite 2. Ele não é considerado pela polícia um procurado pelo assassinato de Marielle. Segundo Rocha, a foto foi tirada em 2015, quando Flávio Bolsonaro fazia campanha para prefeito da cidade do Rio de Janeiro. Ele publicou um vídeo no seu canal do YouTube na última semana de janeiro desmentindo a informação e ameaçando processar Maria do Rosário, deputada federal pelo PT do Rio Grande do Sul, por propagação de fake news. A parlamentar chegou a compartilhar o registro em seu Twitter, mas depois apagou e se desculpou. Em novo tuíte escreveu: ""O sujeito no meio dos Bolsonaros é ator, ñ miliciano. Peço desculpas ao ator. Quem me acompanha sabe q ñ faço isso. Foi um erro, ñ má fé. u00d1 quero prejudicar o rapaz. Apago pq gostaria q fakes sobre mim tb fossem apagados""No entanto, Sandro Rocha fez um registro do conteúdo e disse que levaria a deputada à Justiça.Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Natália Leal e Chico Marés"	1
9	O voto em papel está disponível em todas as seções eleitorais.	" #Verificamos: É falso que voto em papel está disponível em todas seções eleitoraisTSE ressalta que uso de urna de lona e voto em papel constitui excepcionalidadeCircula nas redes sociais imagem que sugere aos eleitores que caso tenham problemas nas urnas eletrônicas, no segundo turno, podem solicitar aos mesários o voto em papel. A imagem sugere que esta opção estaria disponível ""em todas as seções eleitorais"" do país. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""O voto em papel está disponível em todas as seções eleitorais""Texto visto em imagem que circula no WhatsApp FALSOA imagem traz duas informações falsas. De acordo com o Tribunal Superior Eleitoral (TSE) é falsa a informação de que o voto em papel ""está disponível em todas as seções eleitorais"". Em nota, o órgão informa que, quando uma urna eletrônica não funciona, ela é substituída por outra. ""O uso de urna de lona e voto em papel constitui uma excepcionalidade"". Ocorre apenas se os seguintes ""procedimentos de contingência"" não tiverem sido suficientes para resolver o problema: Ligar e desligar a urna eletrônica;Substituir a mídia de votação, que contém a memória da urna;Retirar as memórias e colocar em uma nova urna eletrônica.Também é falsa a informação de que, se houver erro na urna eletrônica, o eleitor poderá recorrer ao voto em papel. O TSE destaca que ""não há previsão, inclusive legal, de abandono da urna (eletrônica) para votar em papel"". O órgão afirma ainda que as seções eleitorais sequer estão preparadas para esse tipo de procedimento. A orientação é sempre visualizar a foto do candidato antes de pressionar a tecla ""Confirma"". Em qualquer caso de suspeição ou divergência, o eleitor deve alertar o mesário para que seja analisada a situação por um Juiz Eleitoral, pelo Ministério Público Eleitoral ou por pessoas por eles delegadas.*Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Clara Becker e Leandro Resende"	1
