	Model Answer	news	label
0	"""Uma pessoa imita a voz de Bolsonaro e grita com o filho em um áudio divulgado em redes sociais, alegando que ele está encenando sua situação médica em um hospital e reclamando do vice, general Hamilton Mourão, e xingando uma enfermeira."""	"""É #FAKE áudio que mostra Bolsonaro gritando em hospital""Falso áudio tem se espalhado no WhatsApp e no Facebook. Pessoa apenas imita a voz do presidenciável. Hospital Albert Einstein confirma que é fake news; filhos também desmentem. Um áudio que tem circulado em redes sociais e no celular relata uma suposta conversa entre o candidato a presidente Jair Bolsonaro (PSL) e seu filho Eduardo dentro do Hospital Albert Einstein, onde ele está internado, em São Paulo. O áudio, no entanto, é #FAKE.No falso áudio, uma pessoa imita a voz de Bolsonaro e grita com o filho.Procurada pelo G1, a assessoria do Hospital Albert Einstein confirma que se trata de ""fake news"". Boletins médicos emitidos pelo hospital mostram que Bolsonaro chegou em condição grave no dia 7 de setembro, que precisou fazer uma nova operação no dia 12 e que ainda está se recuperando.Os filhos do candidato também desmentem o áudio. Eduardo, que é citado na mensagem, retuítou um post do irmão Flávio, que mostra um link dizendo que o áudio é falso ""para encerrar o assunto, caso alguém ainda acredite nessa grosseira fake news"". Carlos também publicou um desmentido no Twitter.A mensagem foi bastante compartilhada na web. No áudio, a pessoa que se passa por Bolsonaro reclama do vice, general Hamilton Mourão (PRTB), e diz: ""Como é que eu vou ganhar essa eleição se eu tô aqui dentro (do hospital)?"" Há ainda xingamentos a uma enfermeira. Em um dos trechos, a voz do áudio diz: ""Uma eleição para ganhar e você me mantendo aqui nessa m... de teatro"", sugerindo que ele está encenando sua situação médica.A voz no áudio diz que ""precisa ir para a rua"", fazer campanha. A pessoa que se passa pelo filho Eduardo só repete ""Calma"" várias vezes. "	1
1	Estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro.	"""É #FAKE que estátua de Che Guevara foi retirada de cidade após eleição de Bolsonaro""Monumento foi removido em Paraíba do Sul, RJ, em 2017, a pedido do Ministério Público por estar em área tombada. Prefeitura diz que estátua está guardada e ainda não há previsão de instalação em outro local. Circula pelas redes sociais uma mensagem que diz que após a eleição de Jair Bolsonaro começaram a ser feitas remoções de símbolos comunistas em todo o Brasil, começando pela estátua de Che Guevara em Paraíba do Sul, cidade do estado do Rio de Janeiro. A mensagem é #FAKE.A estátua foi retirada, na verdade, em setembro de 2017 a pedido do Ministério Público Estadual do Rio de Janeiro, porque ela foi instalada em uma área tombada. Ou seja, não foi um ""efeito Bolsonaro"" ou uma ação em resposta às ""maldades do sistema comunista"", como prega a mensagem que bomba na web.Além da estátua de Che Guevara, também foi removida uma estátua de Yasser Arafat, líder da Autoridade Palestina, morto em 2004. ""Elas estavam instaladas em dois logradouros públicos tombados como patrimônio histórico: Praça Marquês de São João Marcos (Jardim Velho) e Ponte da Parahyba"", diz a prefeitura, que reforça que as retiradas ocorreram no ano passado e ""mediante recomendação do Ministério Público"".Os dois monumentos foram instalados durante a gestão de Rogério Onofre (PSB), que governou a cidade por oito anos, e retiradas durante a gestão de Alessandro Bouzada (MDB).De acordo com a assessoria da prefeitura, os monumentos estão guardados no almoxarifado da Secretaria de Obras. Ainda não há um planejamento para instalar as estátuas em outro local. Há um ano, o prefeito da cidade fez um vídeo dizendo que estava apenas cumprindo uma ""orientação judicial"" e que os monumentos iam ser recolocados em outros pontos da cidade.A mensagem falsa deu origem a textos publicados em outros idiomas. "	1
2	"""Apertei no 17, Bolsonaro, está aparecendo nulo aqui. (...) Vocês estão falsificando as urmas."""	" #Verificamos: Eleitor que denunciou urna falsificada ao tentar votar em Bolsonaro errou ordem de votaçãoEleitor digitou número de presidenciável quando urna pedia dígito de candidato a governo   Circula nas redes sociais vídeo de um eleitor denunciando uma suposta ""falsificação"" em sua urna eletrônica. Ele filma sua votação e mostra que, ao apertar o número 17, do candidato do PSL à Presidência da República, Jair Bolsonaro, aparece na tela a expressão ""voto nulo"". Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse conteúdo fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Eu, Paulo Roberto Duarte Pereira, apertei no 17, Bolsonaro, está aparecendo nulo aqui. (...) Vocês estão falsificando as urnas. Dezessete está aparecendo nulo""Fala de eleitor em vídeo que viralizou no Facebook e que já tinha mais de 5 mil compartilhamentos (aqui, aqui e aqui) até as 11h30 do dia 28 de outubro de 2018FALSOO vídeo analisado pela Lupa falasobre uma suposta fraude na urna eletrônica. De acordo com o eleitor que aparece no vídeo e que se identifica como Paulo Roberto Duarte Pereira, ao digitar o número 17, do candidato do PSL à Presidência, Jair Bolsonaro, seu voto aparecia como ""nulo"". No entanto, na mesma gravação, é possível observar - com clareza - que, nesse mesmo momento, a urna pedia o número do candidato a governador - não os dígitos de presidente. Veja abaixo:A publicação original, que chegou a ter 1.494 compartilhamentos, foi retirada do ar em poucos minutos. Mas, a partir dela, outras páginas passaram a postar o mesmoconteúdo.No primeiro turno, o Tribunal Superior Eleitorl (TSE) emitiu nota chamando atenção do eleitor para a ordem correta dos votos e como isso poderia levar a interpretações equivocadas sobre fraude nas urnas. Procurado nesta manhã de domingo (28), o órgão remeteu a Lupa ao posicionamento do primeiro turno.Ainda vale lembrar que fotografar ou filmar a urna eletrônica é crime, por violar o sigilo do voto, segundo o Código Eleitoral. A lei estabelece que é proibido ""portar aparelho de telefonia celular, máquinas fotográficas e filmadoras, dentro da cabina de votação"".*Atualização às 13h20 do dia 28 de outubro de 2018: Em nota, o Tribunal Regional Eleitoral do Pará (TRE-PA) identificou que o caso ocorreu naEscola Manoel Leite Carneiro, no bairro do Tenoné, em Belém, e informou quea supervisora da mesa receptora de votos tentou impedir a ação de filmagem, visto que é proibida a utilização de celular dentro da seção eleitoral, mas foi empurrada pelo eleitor. A polícia precisou ser acionada.""A Dra. Ana Patrícia Fernandes, Juíza da 97º Zona Eleitoral da capital, determinou uma busca ao eleitorpara realizar a autuação em flagrante. Caso não seja possível realizar a prisão em flagrantedentro do prazo de 24 horas, será instaurado um procedimento criminal visto que todos osacontecimentos foram registrado em ata"", acrescenta o TRE-PA.Neste sábado e domingo a equipe da Agência Lupa se uniu a outras quatro agências de checagens de notícias no Brasil para checar as mensagens de conteúdo suspeito nesta reta final das eleições. A ideia de juntar forças é para ganhar mais agilidade e aumentar o alcance das checagens. A parceria reúne o Fato ou Fake, Projeto Comprova, Lupa, Boatos.org e E-Farsas.*Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila"	1
3	Luana Piovani declara apoio a Jair Bolsonaro.	"""É #FAKE áudio atribuído a Luana Piovani em que há declaração de apoio a candidato""Falso áudio tem viralizado. Voz não é dela; atriz fez post no Instagram para dizer que não apoia nenhum dos dois candidatos do 2° turno. Um áudio atribuído à atriz Luana Piovani em que há uma declaração de apoio a Jair Bolsonaro (PSL) tem viralizado nas redes sociais. Uma das versões aparece com a frase ""Exclusivo. Atenção. Luana Piovani abriu o bico"" e conta com mais de 5,5 milhões de visualizações no Facebook. O áudio não foi feito por ela e é #FAKE.É possível notar que a voz não é, de fato, da atriz.Procurada, a assessoria de Luana Piovani reforça que o áudio não foi feito por ela e que os posts que atribuem o conteúdo à atriz são falsos. Luana também se pronunciou pelo stories do Instagram e disse que não apoia nenhum dos dois candidatos no 2° turno. "	1
4	Gerardo de Icaza, diretor da OEA, admitiu negociação para fraudar urna eletrônica e colaborar com o PT	" #Verificamos: São falsas capas de revistas com diretor da OEA reconhecendo fraude nas urnasEm entrevistas, Gerardo de Icaza afirmou que não há motivo para desconfiar do sistema. Entidade tuitou sobre issoCirculam nas redes sociais imagens que se assemelham a capas das revistas Veja, Época e Exame e que mostram o diretor da Organização dos Estados Americanos (OEA), Gerardo de Icaza, supostamente assumindo fraude nas urnas eletrônicas brasileiras a favor do Partido dos Trabalhadores (PT). Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que essas fotos fossem analisada. Confira a seguir o trabalho de verificação da Lupa:""Gerardo de Icaza, diretor da OEA, admitiu negociação para fraudar urna eletrônica e colaborar com o PT""""Gerardo de Icaza abre a boca e assume fraude nas urnas em favor do PT""""Gerardo de Icaza causa polêmica após assumir fraude em urnas nas Eleições 2018""Frases estampadas em imagens (aqui, aqui e aqui, por exemplo) que até as 12h do dia 29 de setembro de 2018 já tinham sido compartilhadas mais de 14 mil vezes no FacebookFALSOAs imagens analisadas pela Lupa jamais foram utilizadas em capas das revistas Veja, Exame e Época. Consistem em montagens que se utilizam do design gráfico e da linguagem visual dessas três publicações.Em sua conta no Twitter, a Organização dos Estados Americanos chegou inclusive a publicar o desmentido sobre essas imagens. No tuíte, a entidade informa que Gerardo de Icaza, diretor da OEA, concedeu apenas duas entrevistas no Brasil: uma foi publicada pelo jornal Folha de S.Paulo e outra pelo Estado de São Paulo. Em nenhuma delas ele declarou haver a possibilidade de fraude nas urnas. Pelo contrário, Icaza afirmou que não há motivo para desconfiar da urnas e que não se preocupa com questões de segurança nesse momento. Combatendo a desinformação #RT #eleições2018Concedemos duas entrevistas sobre a Missão Eleitoral #OEAnoBrasil publicadas em @folha e @EstadaoPolitica.https://t.co/iGrzoU5OwRhttps://t.co/MV88TINUQq#FakeNews só se combate com verdade. Essas imagens são falsas pic.twitter.com/bnxxrD99sB- OEA - Brasil (@OEA_BR) 26 de setembro de 2018Vale também destacar que as datas nas capas das três revistas é 25 de setembro de 2018, que caiu numa terça-feira. As publicações semanais saem às sextas-feiras. No caso da revista Época, a capa falsa ainda foi feita com o design antigo da publicação. Em março deste ano a revista lançou novo projeto gráfico e editorial.Confira agora a capa desta semana das três revistas:*Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila e Chico Marés"	1
5	Bicarbonato de sódio cura câncer.	" #Verificamos: É falso que bicarbonato de sódio cura câncerSociedade Brasileira de Oncologia informou que não há estudos que comprovem uso da substância para a cura da doençaCirculam pelas redes sociais publicações que afirmam que o bicarbonato de sódio ajudaria na cura de câncer. Os conteúdos também dizem que o câncer é um fungo. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Câncer é um fungo! E bicarbonato de sódio ajuda a curar o câncer, diz Oncologista""Publicação que, até as 19h do dia 02 de maio, tinha sido compartilhada mais de 71,5 mil vezes no FacebookFALSOA informação analisada pela Lupa é falsa. A Sociedade Brasileira de Oncologia (Sboc) esclareceu que ""não há qualquer estudo ou evidência científica que comprove que o uso de bicarbonato de sódio auxilia o tratamento de câncer"". Em nota, a Sboc reforçou a importância de tratamentos convencionais recomendados por médicos oncologistas clíni"	1
6	"""Se um pai tira a vida de um filho gay, é uma questão familiar. Não acho que o Estado deva se intrometer ou julgar a atitude de um pai desesperado"""	" #Verificamos: Filho de Bolsonaro não disse que assassinato de um filho gay é questão familiarNão há registro desta frase em veículos de comunicação; candidato negou declaraçãoCircula nas redes sociais uma imagem que atribui ao candidato do PSL ao Senado pelo Rio de Janeiro, o deputado estadual Flávio Bolsonaro, declaração de que o Estado não deveria intervir no assassinato de um ""filho gay"" por um pai. Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Se um pai tira a vida de um filho gay, é uma questão familiar. Não acho que o Estado deva se intrometer ou julgar a atitude de um pai desesperado""Texto que acompanha imagens publicadas no Facebook (aqui, aqui e aqui) e que, até às 20h10 do dia 02 de outubro de 2018, já tinham sido compartilhadas mais de 3 mil vezesFALSONão há nenhum registro público de que o filho do presidenciável Jair Bolsonaro (PSL) tenha dito a frase que aparece na foto que foi analisada pela Lupa. A imagem que viralizou também não traz a fonte de onde ela teria sido retirada. É possível dizer que, se Flávio Bolsonaro tivesse realmente dito o que lhe foi atribuído, o assunto teria repercutido amplamente nos meios de comunicação - fato que não aconteceu. A Lupa entrou em contato com a campanha de Flávio Bolsonaro na tarde desta terça-feira (2), e seus assessores desmentiram o conteúdo das imagens que viralizaram nas redes sociais. ""Triste que alguém possa levar tamanho absurdo a sério"", diz trecho da nota enviada à Lupa. O portal Boatos.org também fez verificação semelhante. *Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Chico Marés e Clara Becker"	1
7	"""Agora é sério! Se Lula não for solto vamos cometer suicídio e os bolsominion serão os culpados"""	" #Verificamos: É antiga e foi adulterada foto de manifestantes da CUT com faixa sobre suicídioImagem que viralizou no Facebook não tem qualquer relação com a prisão de do ex-presidente LulaCircula nas redes sociais uma foto de manifestantes da CUT carregando uma faixa com a inscrição: ""Agora é sério! Se Lula não for solto vamos cometer suicídio e os bolsominions serão os culpados"". Por meio do projeto de verificação de notícias, usuários do Facebook solicitaram que esse material fosse analisado. Confira a seguir o trabalho de verificação da Lupa:""Se o Lula não for solto vamos cometer suicídio e os bolsominions serão os culpados""Post que, até as 15h30 do dia 5 de fevereiro, já tinha sido compartilhado quase 100 vezes no FacebookFALSOA foto analisada pela Lupa não só é antiga como também foi adulterada. De acordo com a ferramenta TinEye, ela está na internet desde pelo menos 23 de dezembro de 2016, ou seja, antes mesmo da prisão do ex-presidente Luiz Inácio Lula da Silva, no dia 7 de abril de 2018. A foto original foi usada para ilustrar reportagem publicada no site do Partido dos Trabalhadores no Senado, em fevereiro de 2018. Nela, vê-se que, na faixa, está escrito a frase ""Não mexa nos meus direitos"". Nota: esta reportagem faz parte do projeto de verificação de notícias no Facebook. Dúvidas sobre o projeto? Entre em contato direto com o Facebook.Editado por: Cristina Tardáguila"	1
8	Vereador Marcello Siciliano foi apontado como mandante do assassinato de Marielle Franco.	"Não é acusado da morte de Marielle homem que está em foto com a vereadoraNão é acusado da morte de Marielle homem que está em foto com a vereadoraTwitterFacebookE-mailWhatsAppNão é acusado da morte de Marielle homem que está em foto com a vereadoraPor Luiz Fernando Menezes 21 de março de 2019, 16h56TwitterFacebookEmailWhatsAppUma foto da vereadora Marielle Franco (PSOL) com Marcello Siciliano (PHS), colega dela na Câmara Municipal do Rio, tem sido compartilhada nas redes sociais como se ele fosse um dos presos acusados do assassinato da parlamentar, o que não é verdade.O vereador foi apontado por uma testemunha como um dos mandantes do crime e foi alvo de operações de busca e apreensão em 2018. Essa linha de investigação perdeu força com mudanças de versão por parte do denunciante, um ex-PM que teria envolvimento com milicianos, mas ainda não foi totalmente descartada, segundo o delegado titular da DH (Delegacia de Homicídios), Giniton Lages, que investiga o caso.Ainda assim, como a foto não mostra Ronnie Lessa nem Élcio Vieira de Queiroz, os dois presos sob acusação de matar Marielle, as publicações analisadas, denunciadas ao Aos Fatos por usuários do Facebook e do WhatsApp, foram classificadas com o selo FALSO (entenda como funciona).FALSOTá ficando legal isto. Agora aparece foto da santinha Marielle de rostinho colado com um dos seus assassinos, que era guarda costas do presidente da Mangueira, preso por crimes diversos, as digitais da sua assessora aparece na maçaneta do Cobalt usado na execução. Êita, tá melhor que novela da Globo.A imagem que vem sendo compartilhada com informações falsas foi postada pelo próprio vereador Marcello Siciliano em suas redes sociais logo após a morte de Marielle, em março de 2018.Siciliano foi apontado como um possível mandante do assassinato em uma reportagem do jornal O Globo de maio de 2018. O vereador foi investigado no inquérito que apura o crime e policiais chegaram a cumprir mandados de busca e apreensão em sua casa e no seu gabinete na Câmara Municipal. De acordo com a versão de uma testemunha, a morte de Marielle teria sido encomendada por ele em razão de uma disputa fundiária com a vereadora em uma região controlada por milicianos na Zona Oeste que seria feudo eleitoral do parlamentar do PHS.Siciliano depôs em dezembro de 2018 e negou as alegações da testemunha. Em janeiro deste ano, ele pediu ajuda da Anistia Internacional dizendo sofrer pressões para assumir a autoria do assassinato. Há suspeitas de que os delegados federais que apresentaram o PM como testemunha contra o vereador teriam ligações com adversários políticos de Siciliano na zona oeste do Rio, como o ex-deputado estadual e ex-conselheiro do TCE (Tribunal de Contas do Estado), Domingos Brazão, que hoje está preso.Horas após a prisão dos ex-PMs Ronnie Lessa e Élcio Vieira de Queiroz no dia 12 de março, Siciliano gravou um vídeo dizendo que segue na expectativa ""para que esse crime cometido contra a Marielle e o Anderson seja solucionado de forma correta para que todos os envolvidos paguem e que eu, definitivamente, possa tocar minha vida"". A polícia não divulgou nenhuma ligação entre o vereador e os dois PMs até o momento.Mesmo após a prisão dos dois acusados, o delegado Giniton Lages, da Delegacia de Homicídios da Capital, disse que a hipótese do envolvimento de Siciliano e outro miliciano, Orlando de Curicica, como mandantes do crime não está totalmente descartada. Porém, ele não detalhou se existem indícios que vinculem os dois acusados presos ao vereador e ao miliciano.Também é falsa a informação que Siciliano teria sido guarda-costas do presidente da escola de samba Mangueira, o que nunca ocorreu.Já a informação que ""as digitais da assessora de Marielle aparecem na maçaneta do Cobalt usado na execução"" é verdadeira, mas foi descontextualizada: segundo a polícia, a assessora quase entrou por engano no carro dos criminosos, que já estava ligado quando Marielle e sua equipe se dirigiam ao automóvel.Outras postagens denunciadas por leitores também vêm acompanhadas de uma outra foto que já foi checada anteriormente por Aos Fatos. Segundo a peça de desinformação, a foto retrataria Marielle e Marcinho VP, ex-traficante com a qual supostamente teria sido casada.A foto, que foi publicada na internet originalmente em agosto de 2005, não retrata nenhum dos dois.TwitterFacebookEmailWhatsAppLeia tambémCinco fatos sobre migraçãoNão é verdade que Moro afastou promotor do caso Queiroz e delegado que investiga morte de MarielleHomem em foto com Flávio Bolsonaro é assessor do senador, não acusado de matar Marielle]"	1
9	Pesquisa Datafolha não foi registrada no TSE.	"""É #FAKE que pesquisa Datafolha não foi registrada no TSE""Internauta fez busca errada no site do Tribunal  e compartilhou o vídeo nas redes sociais. A mais recente pesquisa feita pelo Datafolha de intenções de voto para presidente da República, divulgada na quarta-feira (22), está sendo questionada nas redes sociais e acusada de ser uma ""farsa"" por não estar registrada no Tribunal Superior Eleitoral (TSE). Mas a mensagem é #FAKE. O levantamento foi, sim, cadastrado na Justiça Eleitoral.Em vídeo publicado originalmente no canal do Youtube ""IDS Infovídeo"" com o título ""URGENTE !!! PESQUISA É MENTIROSA !!!! NÃO ESTÁ REGISTRADA NO TSE !!!"", um internauta mostra que, ao pesquisar o número do protocolo da pesquisa no site do TSE, recebe a informação de que não há registro do levantamento no site. A busca, porém, foi feita de maneira errada.No Facebook, uma das postagens com o vídeo tinha mais de 6 mil compartilhamentos e 65 mil visualizações até as 11h desta quinta-feira (23).A pesquisa não aparece no portal porque o período escolhido para fazer a busca no site estava errado. O correto não é procurar pela data em que a pesquisa foi feita, 20 e 21 de agosto, mas pela data do registro - neste caso, dia 16 de agosto. Além disso, apesar do próprio site do TSE apontar como deve ser preenchido o campo do número de identificação, o autor do vídeo insere os caracteres com um hífen faltando e um espaço a mais. Caso o eleitor não saiba a data exata, é possível encontrar a pesquisa apenas com o número correto de identificação.O levantamento do Datafolha encomendado pela TV Globo e pelo jornal ""Folha de S.Paulo"" entrevistou 8.433 eleitores em 313 municípios. A margem de erro máxima prevista é de 2 pontos percentuais para mais ou para menos, considerando um nível de confiança de 95%. O levantamento está registrado na Justiça Eleitoral sob o protocolo BR-04023/2018. "	1
